source_path,trimmed_path,label,split,is_phrase
Strings/violin/As4/violin_As4_phrase_mezzo-piano_arco-major-trill.mp3,work/trimmed/Strings/violin/As4/violin_As4_phrase_mezzo-piano_arco-major-trill.wav,violin,train,1
Strings/violin/As5/violin_As5_025_forte_arco-normal.mp3,work/trimmed/Strings/violin/As5/violin_As5_025_forte_arco-normal.wav,violin,train,0
Strings/violin/As5/violin_As5_025_forte_snap-pizz.mp3,work/trimmed/Strings/violin/As5/violin_As5_025_forte_snap-pizz.wav,violin,train,0
Strings/violin/As5/violin_As5_025_fortissimo_arco-normal.mp3,work/trimmed/Strings/violin/As5/violin_As5_025_fortissimo_arco-normal.wav,violin,test,0
Strings/violin/As5/violin_As5_025_mezzo-forte_arco-normal.mp3,work/trimmed/Strings/violin/As5/violin_As5_025_mezzo-forte_arco-normal.wav,violin,test,0
Strings/violin/As5/violin_As5_025_mezzo-forte_pizz-normal.mp3,work/trimmed/Strings/violin/As5/violin_As5_025_mezzo-forte_pizz-normal.wav,violin,train,0
Strings/violin/As5/violin_As5_025_mezzo-piano_arco-normal.mp3,work/trimmed/Strings/violin/As5/violin_As5_025_mezzo-piano_arco-normal.wav,violin,train,0
Strings/violin/As5/violin_As5_025_pianissimo_arco-col-legno-battuto.mp3,work/trimmed/Strings/violin/As5/violin_As5_025_pianissimo_arco-col-legno-battuto.wav,violin,train,0
Strings/violin/As5/violin_As5_025_pianissimo_arco-normal.mp3,work/trimmed/Strings/violin/As5/violin_As5_025_pianissimo_arco-normal.wav,violin,train,0
Strings/violin/As5/violin_As5_025_piano_arco-col-legno-battuto.mp3,work/trimmed/Strings/violin/As5/violin_As5_025_piano_arco-col-legno-battuto.wav,violin,train,0
Strings/violin/As5/violin_As5_025_piano_arco-normal.mp3,work/trimmed/Strings/violin/As5/violin_As5_025_piano_arco-normal.wav,violin,val,0
Strings/violin/As5/violin_As5_025_piano_pizz-normal.mp3,work/trimmed/Strings/violin/As5/violin_As5_025_piano_pizz-normal.wav,violin,test,0
Strings/violin/As5/violin_As5_05_forte_arco-normal.mp3,work/trimmed/Strings/violin/As5/violin_As5_05_forte_arco-normal.wav,violin,train,0
Strings/violin/As5/violin_As5_05_fortissimo_arco-normal.mp3,work/trimmed/Strings/violin/As5/violin_As5_05_fortissimo_arco-normal.wav,violin,test,0
Strings/violin/As5/violin_As5_05_mezzo-forte_arco-normal.mp3,work/trimmed/Strings/violin/As5/violin_As5_05_mezzo-forte_arco-normal.wav,violin,train,0
Strings/violin/As5/violin_As5_05_mezzo-piano_arco-normal.mp3,work/trimmed/Strings/violin/As5/violin_As5_05_mezzo-piano_arco-normal.wav,violin,test,0
Strings/violin/As5/violin_As5_05_pianissimo_arco-normal.mp3,work/trimmed/Strings/violin/As5/violin_As5_05_pianissimo_arco-normal.wav,violin,train,0
Strings/violin/As5/violin_As5_05_piano_arco-normal.mp3,work/trimmed/Strings/violin/As5/violin_As5_05_piano_arco-normal.wav,violin,train,0
Strings/violin/As5/violin_As5_15_forte_arco-normal.mp3,work/trimmed/Strings/violin/As5/violin_As5_15_forte_arco-normal.wav,violin,train,0
Strings/violin/As5/violin_As5_15_fortissimo_arco-normal.mp3,work/trimmed/Strings/violin/As5/violin_As5_15_fortissimo_arco-normal.wav,violin,train,0
Strings/violin/As5/violin_As5_15_mezzo-forte_arco-normal.mp3,work/trimmed/Strings/violin/As5/violin_As5_15_mezzo-forte_arco-normal.wav,violin,train,0
Strings/violin/As5/violin_As5_1_forte_arco-normal.mp3,work/trimmed/Strings/violin/As5/violin_As5_1_forte_arco-normal.wav,violin,train,0
Strings/violin/As5/violin_As5_1_fortissimo_arco-normal.mp3,work/trimmed/Strings/violin/As5/violin_As5_1_fortissimo_arco-normal.wav,violin,train,0
Strings/violin/As5/violin_As5_1_mezzo-forte_arco-normal.mp3,work/trimmed/Strings/violin/As5/violin_As5_1_mezzo-forte_arco-normal.wav,violin,val,0
Strings/violin/As5/violin_As5_1_mezzo-forte_artificial-harmonic.mp3,work/trimmed/Strings/violin/As5/violin_As5_1_mezzo-forte_artificial-harmonic.wav,violin,train,0
Strings/violin/As5/violin_As5_1_mezzo-forte_con-sord.mp3,work/trimmed/Strings/violin/As5/violin_As5_1_mezzo-forte_con-sord.wav,violin,train,0
Strings/violin/As5/violin_As5_1_mezzo-forte_molto-vibrato.mp3,work/trimmed/Strings/violin/As5/violin_As5_1_mezzo-forte_molto-vibrato.wav,violin,train,0
Strings/violin/As5/violin_As5_1_mezzo-piano_arco-normal.mp3,work/trimmed/Strings/violin/As5/violin_As5_1_mezzo-piano_arco-normal.wav,violin,train,0
Strings/violin/As5/violin_As5_1_mezzo-piano_con-sord.mp3,work/trimmed/Strings/violin/As5/violin_As5_1_mezzo-piano_con-sord.wav,violin,val,0
Strings/violin/As5/violin_As5_1_mezzo-piano_non-vibrato.mp3,work/trimmed/Strings/violin/As5/violin_As5_1_mezzo-piano_non-vibrato.wav,violin,train,0
Strings/violin/As5/violin_As5_1_piano_arco-sul-ponticello.mp3,work/trimmed/Strings/violin/As5/violin_As5_1_piano_arco-sul-ponticello.wav,violin,train,0
Strings/violin/As5/violin_As5_1_piano_arco-sul-tasto.mp3,work/trimmed/Strings/violin/As5/violin_As5_1_piano_arco-sul-tasto.wav,violin,val,0
Strings/violin/As5/violin_As5_long_forte_molto-vibrato.mp3,work/trimmed/Strings/violin/As5/violin_As5_long_forte_molto-vibrato.wav,violin,test,0
Strings/violin/As5/violin_As5_phrase_forte_arco-spiccato.mp3,work/trimmed/Strings/violin/As5/violin_As5_phrase_forte_arco-spiccato.wav,violin,val,1
Strings/violin/As5/violin_As5_phrase_forte_arco-staccato.mp3,work/trimmed/Strings/violin/As5/violin_As5_phrase_forte_arco-staccato.wav,violin,train,1
Strings/violin/As5/violin_As5_phrase_mezzo-forte_arco-glissando.mp3,work/trimmed/Strings/violin/As5/violin_As5_phrase_mezzo-forte_arco-glissando.wav,violin,train,1
Strings/violin/As5/violin_As5_phrase_mezzo-forte_arco-legato.mp3,work/trimmed/Strings/violin/As5/violin_As5_phrase_mezzo-forte_arco-legato.wav,violin,val,1
Strings/violin/As5/violin_As5_phrase_mezzo-forte_arco-spiccato.mp3,work/trimmed/Strings/violin/As5/violin_As5_phrase_mezzo-forte_arco-spiccato.wav,violin,test,1
Strings/violin/As5/violin_As5_phrase_mezzo-piano_arco-major-trill.mp3,work/trimmed/Strings/violin/As5/violin_As5_phrase_mezzo-piano_arco-major-trill.wav,violin,test,1
Strings/violin/As5/violin_As5_phrase_piano_arco-punta-d'arco.mp3,work/trimmed/Strings/violin/As5/violin_As5_phrase_piano_arco-punta-d'arco.wav,violin,test,1
Strings/violin/As5/violin_As5_very-long_fortissimo_arco-tremolo.mp3,work/trimmed/Strings/violin/As5/violin_As5_very-long_fortissimo_arco-tremolo.wav,violin,val,0
Strings/violin/As6/violin_As6_025_forte_arco-normal.mp3,work/trimmed/Strings/violin/As6/violin_As6_025_forte_arco-normal.wav,violin,train,0
Strings/violin/As6/violin_As6_025_fortissimo_arco-normal.mp3,work/trimmed/Strings/violin/As6/violin_As6_025_fortissimo_arco-normal.wav,violin,test,0
Strings/violin/As6/violin_As6_025_mezzo-forte_arco-normal.mp3,work/trimmed/Strings/violin/As6/violin_As6_025_mezzo-forte_arco-normal.wav,violin,train,0
Strings/violin/As6/violin_As6_025_mezzo-piano_arco-normal.mp3,work/trimmed/Strings/violin/As6/violin_As6_025_mezzo-piano_arco-normal.wav,violin,val,0
Strings/violin/As6/violin_As6_025_pianissimo_arco-normal.mp3,work/trimmed/Strings/violin/As6/violin_As6_025_pianissimo_arco-normal.wav,violin,train,0
Strings/violin/As6/violin_As6_025_piano_arco-normal.mp3,work/trimmed/Strings/violin/As6/violin_As6_025_piano_arco-normal.wav,violin,train,0
Strings/violin/As6/violin_As6_05_forte_arco-normal.mp3,work/trimmed/Strings/violin/As6/violin_As6_05_forte_arco-normal.wav,violin,train,0
Strings/violin/As6/violin_As6_05_fortissimo_arco-normal.mp3,work/trimmed/Strings/violin/As6/violin_As6_05_fortissimo_arco-normal.wav,violin,train,0
Strings/violin/As6/violin_As6_05_mezzo-forte_arco-normal.mp3,work/trimmed/Strings/violin/As6/violin_As6_05_mezzo-forte_arco-normal.wav,violin,val,0
Strings/violin/As6/violin_As6_05_pianissimo_arco-normal.mp3,work/trimmed/Strings/violin/As6/violin_As6_05_pianissimo_arco-normal.wav,violin,train,0
Strings/violin/As6/violin_As6_05_piano_arco-normal.mp3,work/trimmed/Strings/violin/As6/violin_As6_05_piano_arco-normal.wav,violin,test,0
Strings/violin/As6/violin_As6_15_forte_arco-normal.mp3,work/trimmed/Strings/violin/As6/violin_As6_15_forte_arco-normal.wav,violin,train,0
Strings/violin/As6/violin_As6_15_fortissimo_arco-normal.mp3,work/trimmed/Strings/violin/As6/violin_As6_15_fortissimo_arco-normal.wav,violin,train,0
Strings/violin/As6/violin_As6_1_forte_arco-normal.mp3,work/trimmed/Strings/violin/As6/violin_As6_1_forte_arco-normal.wav,violin,train,0
Strings/violin/As6/violin_As6_1_fortissimo_arco-normal.mp3,work/trimmed/Strings/violin/As6/violin_As6_1_fortissimo_arco-normal.wav,violin,train,0
Strings/violin/As6/violin_As6_1_mezzo-forte_artificial-harmonic.mp3,work/trimmed/Strings/violin/As6/violin_As6_1_mezzo-forte_artificial-harmonic.wav,violin,val,0
Strings/violin/As6/violin_As6_1_pianissimo_arco-normal.mp3,work/trimmed/Strings/violin/As6/violin_As6_1_pianissimo_arco-normal.wav,violin,train,0
Strings/violin/As6/violin_As6_1_piano_arco-normal.mp3,work/trimmed/Strings/violin/As6/violin_As6_1_piano_arco-normal.wav,violin,train,0
Strings/violin/As7/violin_As7_1_mezzo-forte_artificial-harmonic.mp3,work/trimmed/Strings/violin/As7/violin_As7_1_mezzo-forte_artificial-harmonic.wav,violin,train,0
Strings/violin/B3/violin_B3_025_forte_arco-normal.mp3,work/trimmed/Strings/violin/B3/violin_B3_025_forte_arco-normal.wav,violin,train,0
Strings/violin/B3/violin_B3_025_fortissimo_arco-normal.mp3,work/trimmed/Strings/violin/B3/violin_B3_025_fortissimo_arco-normal.wav,violin,train,0
Strings/violin/B3/violin_B3_025_mezzo-forte_arco-normal.mp3,work/trimmed/Strings/violin/B3/violin_B3_025_mezzo-forte_arco-normal.wav,violin,train,0
Strings/violin/B3/violin_B3_025_mezzo-piano_arco-normal.mp3,work/trimmed/Strings/violin/B3/violin_B3_025_mezzo-piano_arco-normal.wav,violin,val,0
Strings/violin/B3/violin_B3_025_pianissimo_arco-normal.mp3,work/trimmed/Strings/violin/B3/violin_B3_025_pianissimo_arco-normal.wav,violin,test,0
Strings/violin/B3/violin_B3_025_piano_arco-normal.mp3,work/trimmed/Strings/violin/B3/violin_B3_025_piano_arco-normal.wav,violin,train,0
Strings/violin/B3/violin_B3_05_forte_arco-normal.mp3,work/trimmed/Strings/violin/B3/violin_B3_05_forte_arco-normal.wav,violin,train,0
Strings/violin/B3/violin_B3_05_fortissimo_arco-normal.mp3,work/trimmed/Strings/violin/B3/violin_B3_05_fortissimo_arco-normal.wav,violin,val,0
Strings/violin/B3/violin_B3_05_mezzo-forte_arco-normal.mp3,work/trimmed/Strings/violin/B3/violin_B3_05_mezzo-forte_arco-normal.wav,violin,val,0
Strings/violin/B3/violin_B3_05_mezzo-piano_arco-normal.mp3,work/trimmed/Strings/violin/B3/violin_B3_05_mezzo-piano_arco-normal.wav,violin,test,0
Strings/violin/B3/violin_B3_05_piano_arco-normal.mp3,work/trimmed/Strings/violin/B3/violin_B3_05_piano_arco-normal.wav,violin,test,0
Strings/violin/B3/violin_B3_15_forte_arco-normal.mp3,work/trimmed/Strings/violin/B3/violin_B3_15_forte_arco-normal.wav,violin,train,0
Strings/violin/B3/violin_B3_15_fortissimo_arco-normal.mp3,work/trimmed/Strings/violin/B3/violin_B3_15_fortissimo_arco-normal.wav,violin,val,0
Strings/violin/B3/violin_B3_1_forte_arco-normal.mp3,work/trimmed/Strings/violin/B3/violin_B3_1_forte_arco-normal.wav,violin,test,0
Strings/violin/B3/violin_B3_1_fortissimo_arco-normal.mp3,work/trimmed/Strings/violin/B3/violin_B3_1_fortissimo_arco-normal.wav,violin,train,0
Strings/violin/B3/violin_B3_1_mezzo-forte_arco-normal.mp3,work/trimmed/Strings/violin/B3/violin_B3_1_mezzo-forte_arco-normal.wav,violin,train,0
Strings/violin/B3/violin_B3_1_mezzo-piano_arco-normal.mp3,work/trimmed/Strings/violin/B3/violin_B3_1_mezzo-piano_arco-normal.wav,violin,train,0
Strings/violin/B3/violin_B3_long_forte_molto-vibrato.mp3,work/trimmed/Strings/violin/B3/violin_B3_long_forte_molto-vibrato.wav,violin,train,0
Strings/violin/B3/violin_B3_phrase_forte_arco-spiccato.mp3,work/trimmed/Strings/violin/B3/violin_B3_phrase_forte_arco-spiccato.wav,violin,train,1
Strings/violin/B3/violin_B3_phrase_fortissimo_arco-au-talon.mp3,work/trimmed/Strings/violin/B3/violin_B3_phrase_fortissimo_arco-au-talon.wav,violin,train,1
Strings/violin/B3/violin_B3_phrase_mezzo-forte_arco-tenuto.mp3,work/trimmed/Strings/violin/B3/violin_B3_phrase_mezzo-forte_arco-tenuto.wav,violin,train,1
Strings/violin/B3/violin_B3_phrase_mezzo-forte_arco-tremolo.mp3,work/trimmed/Strings/violin/B3/violin_B3_phrase_mezzo-forte_arco-tremolo.wav,violin,train,1
Strings/violin/B3/violin_B3_phrase_mezzo-piano_arco-detache.mp3,work/trimmed/Strings/violin/B3/violin_B3_phrase_mezzo-piano_arco-detache.wav,violin,train,1
Strings/violin/B3/violin_B3_phrase_mezzo-piano_arco-legato.mp3,work/trimmed/Strings/violin/B3/violin_B3_phrase_mezzo-piano_arco-legato.wav,violin,train,1
Strings/violin/B4/violin_B4_025_forte_arco-normal.mp3,work/trimmed/Strings/violin/B4/violin_B4_025_forte_arco-normal.wav,violin,test,0
Strings/violin/B4/violin_B4_025_fortissimo_arco-normal.mp3,work/trimmed/Strings/violin/B4/violin_B4_025_fortissimo_arco-normal.wav,violin,test,0
Strings/violin/B4/violin_B4_025_mezzo-forte_arco-normal.mp3,work/trimmed/Strings/violin/B4/violin_B4_025_mezzo-forte_arco-normal.wav,violin,train,0
Strings/violin/B4/violin_B4_025_mezzo-forte_pizz-normal.mp3,work/trimmed/Strings/violin/B4/violin_B4_025_mezzo-forte_pizz-normal.wav,violin,train,0
Strings/violin/B4/violin_B4_025_mezzo-piano_arco-normal.mp3,work/trimmed/Strings/violin/B4/violin_B4_025_mezzo-piano_arco-normal.wav,violin,test,0
Strings/violin/B4/violin_B4_025_pianissimo_arco-col-legno-battuto.mp3,work/trimmed/Strings/violin/B4/violin_B4_025_pianissimo_arco-col-legno-battuto.wav,violin,val,0
Strings/violin/B4/violin_B4_025_pianissimo_arco-normal.mp3,work/trimmed/Strings/violin/B4/violin_B4_025_pianissimo_arco-normal.wav,violin,train,0
Strings/violin/B4/violin_B4_025_piano_arco-col-legno-battuto.mp3,work/trimmed/Strings/violin/B4/violin_B4_025_piano_arco-col-legno-battuto.wav,violin,train,0
Strings/violin/B4/violin_B4_025_piano_arco-normal.mp3,work/trimmed/Strings/violin/B4/violin_B4_025_piano_arco-normal.wav,violin,test,0
Strings/violin/B4/violin_B4_025_piano_pizz-normal.mp3,work/trimmed/Strings/violin/B4/violin_B4_025_piano_pizz-normal.wav,violin,val,0
Strings/violin/B4/violin_B4_05_forte_arco-normal.mp3,work/trimmed/Strings/violin/B4/violin_B4_05_forte_arco-normal.wav,violin,train,0
Strings/violin/B4/violin_B4_05_fortissimo_arco-au-talon.mp3,work/trimmed/Strings/violin/B4/violin_B4_05_fortissimo_arco-au-talon.wav,violin,train,0
Strings/violin/B4/violin_B4_05_fortissimo_arco-normal.mp3,work/trimmed/Strings/violin/B4/violin_B4_05_fortissimo_arco-normal.wav,violin,train,0
Strings/violin/B4/violin_B4_05_mezzo-forte_arco-normal.mp3,work/trimmed/Strings/violin/B4/violin_B4_05_mezzo-forte_arco-normal.wav,violin,train,0
Strings/violin/B4/violin_B4_05_mezzo-piano_arco-normal.mp3,work/trimmed/Strings/violin/B4/violin_B4_05_mezzo-piano_arco-normal.wav,violin,val,0
Strings/violin/B4/violin_B4_05_pianissimo_arco-col-legno-tratto.mp3,work/trimmed/Strings/violin/B4/violin_B4_05_pianissimo_arco-col-legno-tratto.wav,violin,test,0
Strings/violin/B4/violin_B4_05_pianissimo_arco-normal.mp3,work/trimmed/Strings/violin/B4/violin_B4_05_pianissimo_arco-normal.wav,violin,train,0
Strings/violin/B4/violin_B4_05_piano_arco-normal.mp3,work/trimmed/Strings/violin/B4/violin_B4_05_piano_arco-normal.wav,violin,test,0
Strings/violin/B4/violin_B4_15_forte_arco-normal.mp3,work/trimmed/Strings/violin/B4/violin_B4_15_forte_arco-normal.wav,violin,train,0
Strings/violin/B4/violin_B4_15_fortissimo_arco-normal.mp3,work/trimmed/Strings/violin/B4/violin_B4_15_fortissimo_arco-normal.wav,violin,train,0
Strings/violin/B4/violin_B4_15_pianissimo_arco-normal.mp3,work/trimmed/Strings/violin/B4/violin_B4_15_pianissimo_arco-normal.wav,violin,val,0
Strings/violin/B4/violin_B4_1_forte_arco-normal.mp3,work/trimmed/Strings/violin/B4/violin_B4_1_forte_arco-normal.wav,violin,train,0
Strings/violin/B4/violin_B4_1_forte_con-sord.mp3,work/trimmed/Strings/violin/B4/violin_B4_1_forte_con-sord.wav,violin,test,0
Strings/violin/B4/violin_B4_1_fortissimo_arco-normal.mp3,work/trimmed/Strings/violin/B4/violin_B4_1_fortissimo_arco-normal.wav,violin,train,0
Strings/violin/B4/violin_B4_1_mezzo-forte_arco-sul-ponticello.mp3,work/trimmed/Strings/violin/B4/violin_B4_1_mezzo-forte_arco-sul-ponticello.wav,violin,val,0
Strings/violin/B4/violin_B4_1_mezzo-forte_molto-vibrato.mp3,work/trimmed/Strings/violin/B4/violin_B4_1_mezzo-forte_molto-vibrato.wav,violin,test,0
Strings/violin/B4/violin_B4_1_mezzo-piano_con-sord.mp3,work/trimmed/Strings/violin/B4/violin_B4_1_mezzo-piano_con-sord.wav,violin,val,0
Strings/violin/B4/violin_B4_1_mezzo-piano_non-vibrato.mp3,work/trimmed/Strings/violin/B4/violin_B4_1_mezzo-piano_non-vibrato.wav,violin,train,0
Strings/violin/B4/violin_B4_1_pianissimo_arco-normal.mp3,work/trimmed/Strings/violin/B4/violin_B4_1_pianissimo_arco-normal.wav,violin,test,0
Strings/violin/B4/violin_B4_1_piano_arco-sul-ponticello.mp3,work/trimmed/Strings/violin/B4/violin_B4_1_piano_arco-sul-ponticello.wav,violin,test,0
Strings/violin/B4/violin_B4_1_piano_arco-sul-tasto.mp3,work/trimmed/Strings/violin/B4/violin_B4_1_piano_arco-sul-tasto.wav,violin,train,0
Strings/violin/B4/violin_B4_long_mezzo-forte_molto-vibrato.mp3,work/trimmed/Strings/violin/B4/violin_B4_long_mezzo-forte_molto-vibrato.wav,violin,test,0
Strings/violin/B4/violin_B4_phrase_forte_arco-martele.mp3,work/trimmed/Strings/violin/B4/violin_B4_phrase_forte_arco-martele.wav,violin,train,1
Strings/violin/B4/violin_B4_phrase_forte_arco-spiccato.mp3,work/trimmed/Strings/violin/B4/violin_B4_phrase_forte_arco-spiccato.wav,violin,train,1
Strings/violin/B4/violin_B4_phrase_forte_arco-staccato.mp3,work/trimmed/Strings/violin/B4/violin_B4_phrase_forte_arco-staccato.wav,violin,train,1
Strings/violin/B4/violin_B4_phrase_mezzo-forte_arco-glissando.mp3,work/trimmed/Strings/violin/B4/violin_B4_phrase_mezzo-forte_arco-glissando.wav,violin,train,1
Strings/violin/B4/violin_B4_phrase_mezzo-forte_arco-legato.mp3,work/trimmed/Strings/violin/B4/violin_B4_phrase_mezzo-forte_arco-legato.wav,violin,train,1
Strings/violin/B4/violin_B4_phrase_mezzo-piano_arco-major-trill.mp3,work/trimmed/Strings/violin/B4/violin_B4_phrase_mezzo-piano_arco-major-trill.wav,violin,test,1
Strings/violin/B5/violin_B5_025_forte_arco-normal.mp3,work/trimmed/Strings/violin/B5/violin_B5_025_forte_arco-normal.wav,violin,train,0
Strings/violin/B5/violin_B5_025_forte_snap-pizz.mp3,work/trimmed/Strings/violin/B5/violin_B5_025_forte_snap-pizz.wav,violin,train,0
Strings/violin/B5/violin_B5_025_fortissimo_arco-normal.mp3,work/trimmed/Strings/violin/B5/violin_B5_025_fortissimo_arco-normal.wav,violin,train,0
Strings/violin/B5/violin_B5_025_mezzo-forte_arco-normal.mp3,work/trimmed/Strings/violin/B5/violin_B5_025_mezzo-forte_arco-normal.wav,violin,test,0
Strings/violin/B5/violin_B5_025_mezzo-forte_pizz-normal.mp3,work/trimmed/Strings/violin/B5/violin_B5_025_mezzo-forte_pizz-normal.wav,violin,val,0
Strings/violin/B5/violin_B5_025_mezzo-piano_arco-normal.mp3,work/trimmed/Strings/violin/B5/violin_B5_025_mezzo-piano_arco-normal.wav,violin,train,0
Strings/violin/B5/violin_B5_025_mezzo-piano_pizz-glissando.mp3,work/trimmed/Strings/violin/B5/violin_B5_025_mezzo-piano_pizz-glissando.wav,violin,val,0
Strings/violin/B5/violin_B5_025_pianissimo_arco-col-legno-battuto.mp3,work/trimmed/Strings/violin/B5/violin_B5_025_pianissimo_arco-col-legno-battuto.wav,violin,train,0
Strings/violin/B5/violin_B5_025_pianissimo_arco-col-legno-tratto.mp3,work/trimmed/Strings/violin/B5/violin_B5_025_pianissimo_arco-col-legno-tratto.wav,violin,test,0
Strings/violin/B5/violin_B5_025_pianissimo_arco-normal.mp3,work/trimmed/Strings/violin/B5/violin_B5_025_pianissimo_arco-normal.wav,violin,train,0
Strings/violin/B5/violin_B5_025_piano_arco-col-legno-battuto.mp3,work/trimmed/Strings/violin/B5/violin_B5_025_piano_arco-col-legno-battuto.wav,violin,train,0
Strings/violin/B5/violin_B5_025_piano_arco-normal.mp3,work/trimmed/Strings/violin/B5/violin_B5_025_piano_arco-normal.wav,violin,train,0
Strings/violin/B5/violin_B5_025_piano_pizz-normal.mp3,work/trimmed/Strings/violin/B5/violin_B5_025_piano_pizz-normal.wav,violin,train,0
Strings/violin/B5/violin_B5_05_forte_arco-normal.mp3,work/trimmed/Strings/violin/B5/violin_B5_05_forte_arco-normal.wav,violin,test,0
Strings/violin/B5/violin_B5_05_fortissimo_arco-normal.mp3,work/trimmed/Strings/violin/B5/violin_B5_05_fortissimo_arco-normal.wav,violin,train,0
Strings/violin/B5/violin_B5_05_mezzo-forte_arco-normal.mp3,work/trimmed/Strings/violin/B5/violin_B5_05_mezzo-forte_arco-normal.wav,violin,val,0
Strings/violin/B5/violin_B5_05_mezzo-piano_arco-normal.mp3,work/trimmed/Strings/violin/B5/violin_B5_05_mezzo-piano_arco-normal.wav,violin,val,0
Strings/violin/B5/violin_B5_05_pianissimo_arco-normal.mp3,work/trimmed/Strings/violin/B5/violin_B5_05_pianissimo_arco-normal.wav,violin,train,0
Strings/violin/B5/violin_B5_05_piano_arco-normal.mp3,work/trimmed/Strings/violin/B5/violin_B5_05_piano_arco-normal.wav,violin,train,0
Strings/violin/B5/violin_B5_15_forte_arco-normal.mp3,work/trimmed/Strings/violin/B5/violin_B5_15_forte_arco-normal.wav,violin,train,0
Strings/violin/B5/violin_B5_15_fortissimo_arco-normal.mp3,work/trimmed/Strings/violin/B5/violin_B5_15_fortissimo_arco-normal.wav,violin,test,0
Strings/violin/B5/violin_B5_15_mezzo-forte_arco-normal.mp3,work/trimmed/Strings/violin/B5/violin_B5_15_mezzo-forte_arco-normal.wav,violin,train,0
Strings/violin/B5/violin_B5_1_forte_arco-normal.mp3,work/trimmed/Strings/violin/B5/violin_B5_1_forte_arco-normal.wav,violin,train,0
Strings/violin/B5/violin_B5_1_forte_con-sord.mp3,work/trimmed/Strings/violin/B5/violin_B5_1_forte_con-sord.wav,violin,train,0
Strings/violin/B5/violin_B5_1_fortissimo_arco-normal.mp3,work/trimmed/Strings/violin/B5/violin_B5_1_fortissimo_arco-normal.wav,violin,train,0
Strings/violin/B5/violin_B5_1_mezzo-forte_arco-normal.mp3,work/trimmed/Strings/violin/B5/violin_B5_1_mezzo-forte_arco-normal.wav,violin,train,0
Strings/violin/B5/violin_B5_1_mezzo-forte_arco-sul-ponticello.mp3,work/trimmed/Strings/violin/B5/violin_B5_1_mezzo-forte_arco-sul-ponticello.wav,violin,val,0
Strings/violin/B5/violin_B5_1_mezzo-forte_molto-vibrato.mp3,work/trimmed/Strings/violin/B5/violin_B5_1_mezzo-forte_molto-vibrato.wav,violin,train,0
Strings/violin/B5/violin_B5_1_mezzo-forte_natural-harmonic.mp3,work/trimmed/Strings/violin/B5/violin_B5_1_mezzo-forte_natural-harmonic.wav,violin,train,0
Strings/violin/B5/violin_B5_1_mezzo-piano_non-vibrato.mp3,work/trimmed/Strings/violin/B5/violin_B5_1_mezzo-piano_non-vibrato.wav,violin,train,0
Strings/violin/B5/violin_B5_1_pianissimo_arco-normal.mp3,work/trimmed/Strings/violin/B5/violin_B5_1_pianissimo_arco-normal.wav,violin,train,0
Strings/violin/B5/violin_B5_1_piano_arco-sul-ponticello.mp3,work/trimmed/Strings/violin/B5/violin_B5_1_piano_arco-sul-ponticello.wav,violin,train,0
Strings/violin/B5/violin_B5_1_piano_arco-sul-tasto.mp3,work/trimmed/Strings/violin/B5/violin_B5_1_piano_arco-sul-tasto.wav,violin,test,0
Strings/violin/B5/violin_B5_1_piano_con-sord.mp3,work/trimmed/Strings/violin/B5/violin_B5_1_piano_con-sord.wav,violin,train,0
Strings/violin/B5/violin_B5_1_piano_natural-harmonic.mp3,work/trimmed/Strings/violin/B5/violin_B5_1_piano_natural-harmonic.wav,violin,train,0
Strings/violin/B5/violin_B5_long_forte_molto-vibrato.mp3,work/trimmed/Strings/violin/B5/violin_B5_long_forte_molto-vibrato.wav,violin,train,0
Strings/violin/B5/violin_B5_phrase_forte_arco-staccato.mp3,work/trimmed/Strings/violin/B5/violin_B5_phrase_forte_arco-staccato.wav,violin,val,1
Strings/violin/B5/violin_B5_phrase_forte_pizz-quasi-guitar.mp3,work/trimmed/Strings/violin/B5/violin_B5_phrase_forte_pizz-quasi-guitar.wav,violin,train,1
Strings/violin/B5/violin_B5_phrase_fortissimo_arco-tremolo.mp3,work/trimmed/Strings/violin/B5/violin_B5_phrase_fortissimo_arco-tremolo.wav,violin,train,1
Strings/violin/B5/violin_B5_phrase_mezzo-forte_arco-glissando.mp3,work/trimmed/Strings/violin/B5/violin_B5_phrase_mezzo-forte_arco-glissando.wav,violin,train,1
Strings/violin/B5/violin_B5_phrase_mezzo-forte_arco-legato.mp3,work/trimmed/Strings/violin/B5/violin_B5_phrase_mezzo-forte_arco-legato.wav,violin,train,1
Strings/violin/B5/violin_B5_phrase_mezzo-forte_arco-spiccato.mp3,work/trimmed/Strings/violin/B5/violin_B5_phrase_mezzo-forte_arco-spiccato.wav,violin,val,1
Strings/violin/B5/violin_B5_phrase_mezzo-piano_arco-major-trill.mp3,work/trimmed/Strings/violin/B5/violin_B5_phrase_mezzo-piano_arco-major-trill.wav,violin,train,1
Strings/violin/B5/violin_B5_phrase_piano_arco-punta-d'arco.mp3,work/trimmed/Strings/violin/B5/violin_B5_phrase_piano_arco-punta-d'arco.wav,violin,val,1
Strings/violin/B5/violin_B5_very-long_decrescendo_arco-normal.mp3,work/trimmed/Strings/violin/B5/violin_B5_very-long_decrescendo_arco-normal.wav,violin,test,0
Strings/violin/B6/violin_B6_025_forte_arco-normal.mp3,work/trimmed/Strings/violin/B6/violin_B6_025_forte_arco-normal.wav,violin,train,0
