path,label,family,duration_s,sample_rate,note,midi,dynamic,technique,is_plain,is_phrase
clarinet/D4/clarinet_D4_05_piano_normal.mp3,clarinet,woodwind,1.0711,44100,D4,62,piano,normal,1,0
clarinet/D4/clarinet_D4_15_forte_normal.mp3,clarinet,woodwind,2.6122,44100,D4,62,forte,normal,1,0
clarinet/D4/clarinet_D4_15_fortissimo_normal.mp3,clarinet,woodwind,2.1421,44100,D4,62,fortissimo,normal,1,0
clarinet/D4/clarinet_D4_15_pianissimo_normal.mp3,clarinet,woodwind,2.0115,44100,D4,62,pianissimo,normal,1,0
clarinet/D4/clarinet_D4_15_piano_normal.mp3,clarinet,woodwind,2.2989,44100,D4,62,piano,normal,1,0
clarinet/D4/clarinet_D4_1_forte_normal.mp3,clarinet,woodwind,1.6196,44100,D4,62,forte,normal,1,0
clarinet/D4/clarinet_D4_1_fortissimo_normal.mp3,clarinet,woodwind,1.5674,44100,D4,62,fortissimo,normal,1,0
clarinet/D4/clarinet_D4_1_pianissimo_normal.mp3,clarinet,woodwind,1.5413,44100,D4,62,pianissimo,normal,1,0
clarinet/D4/clarinet_D4_1_piano_normal.mp3,clarinet,woodwind,1.6196,44100,D4,62,piano,normal,1,0
clarinet/D4/clarinet_D4_very-long_cresc-decresc_normal.mp3,clarinet,woodwind,11.7551,44100,D4,62,cresc-decresc,normal,1,0
clarinet/D5/clarinet_D5_025_forte_normal.mp3,clarinet,woodwind,0.3658,44100,D5,74,forte,normal,1,0
clarinet/D5/clarinet_D5_025_fortissimo_normal.mp3,clarinet,woodwind,0.3396,44100,D5,74,fortissimo,normal,1,0
clarinet/D5/clarinet_D5_025_pianissimo_normal.mp3,clarinet,woodwind,0.4964,44100,D5,74,pianissimo,normal,1,0
clarinet/D5/clarinet_D5_025_piano_normal.mp3,clarinet,woodwind,0.3919,44100,D5,74,piano,normal,1,0
clarinet/D5/clarinet_D5_05_forte_normal.mp3,clarinet,woodwind,0.9405,44100,D5,74,forte,normal,1,0
clarinet/D5/clarinet_D5_05_fortissimo_normal.mp3,clarinet,woodwind,1.0711,44100,D5,74,fortissimo,normal,1,0
clarinet/D5/clarinet_D5_05_pianissimo_normal.mp3,clarinet,woodwind,1.0711,44100,D5,74,pianissimo,normal,1,0
clarinet/D5/clarinet_D5_05_piano_normal.mp3,clarinet,woodwind,1.045,44100,D5,74,piano,normal,1,0
clarinet/D5/clarinet_D5_15_forte_normal.mp3,clarinet,woodwind,2.0638,44100,D5,74,forte,normal,1,0
clarinet/D5/clarinet_D5_15_fortissimo_normal.mp3,clarinet,woodwind,2.2727,44100,D5,74,fortissimo,normal,1,0
clarinet/D5/clarinet_D5_15_pianissimo_normal.mp3,clarinet,woodwind,2.3773,44100,D5,74,pianissimo,normal,1,0
clarinet/D5/clarinet_D5_15_piano_normal.mp3,clarinet,woodwind,2.5339,44100,D5,74,piano,normal,1,0
clarinet/D5/clarinet_D5_1_forte_normal.mp3,clarinet,woodwind,1.4629,44100,D5,74,forte,normal,1,0
clarinet/D5/clarinet_D5_1_fortissimo_normal.mp3,clarinet,woodwind,1.698,44100,D5,74,fortissimo,normal,1,0
clarinet/D5/clarinet_D5_1_pianissimo_normal.mp3,clarinet,woodwind,1.489,44100,D5,74,pianissimo,normal,1,0
clarinet/D5/clarinet_D5_1_piano_normal.mp3,clarinet,woodwind,1.5674,44100,D5,74,piano,normal,1,0
clarinet/D5/clarinet_D5_very-long_cresc-decresc_normal.mp3,clarinet,woodwind,11.1282,44100,D5,74,cresc-decresc,normal,1,0
clarinet/D5/clarinet_D5_very-long_piano_normal.mp3,clarinet,woodwind,32.6531,44100,D5,74,piano,normal,1,0
clarinet/D6/clarinet_D6_025_forte_normal.mp3,clarinet,woodwind,0.3396,44100,D6,86,forte,normal,1,0
clarinet/D6/clarinet_D6_025_fortissimo_normal.mp3,clarinet,woodwind,0.3658,44100,D6,86,fortissimo,normal,1,0
clarinet/D6/clarinet_D6_025_pianissimo_normal.mp3,clarinet,woodwind,0.3919,44100,D6,86,pianissimo,normal,1,0
clarinet/D6/clarinet_D6_025_piano_normal.mp3,clarinet,woodwind,0.3658,44100,D6,86,piano,normal,1,0
clarinet/D6/clarinet_D6_05_forte_normal.mp3,clarinet,woodwind,1.0189,44100,D6,86,forte,normal,1,0
clarinet/D6/clarinet_D6_05_fortissimo_normal.mp3,clarinet,woodwind,1.045,44100,D6,86,fortissimo,normal,1,0
clarinet/D6/clarinet_D6_05_pianissimo_normal.mp3,clarinet,woodwind,0.9144,44100,D6,86,pianissimo,normal,1,0
clarinet/D6/clarinet_D6_05_piano_normal.mp3,clarinet,woodwind,1.0189,44100,D6,86,piano,normal,1,0
clarinet/D6/clarinet_D6_15_forte_normal.mp3,clarinet,woodwind,2.0376,44100,D6,86,forte,normal,1,0
clarinet/D6/clarinet_D6_15_fortissimo_normal.mp3,clarinet,woodwind,2.325,44100,D6,86,fortissimo,normal,1,0
clarinet/D6/clarinet_D6_15_pianissimo_normal.mp3,clarinet,woodwind,2.0115,44100,D6,86,pianissimo,normal,1,0
clarinet/D6/clarinet_D6_15_piano_normal.mp3,clarinet,woodwind,2.5861,44100,D6,86,piano,normal,1,0
clarinet/D6/clarinet_D6_1_forte_normal.mp3,clarinet,woodwind,1.5151,44100,D6,86,forte,normal,1,0
clarinet/D6/clarinet_D6_1_fortissimo_normal.mp3,clarinet,woodwind,1.489,44100,D6,86,fortissimo,normal,1,0
clarinet/D6/clarinet_D6_1_pianissimo_normal.mp3,clarinet,woodwind,1.5674,44100,D6,86,pianissimo,normal,1,0
clarinet/D6/clarinet_D6_1_piano_normal.mp3,clarinet,woodwind,1.5151,44100,D6,86,piano,normal,1,0
clarinet/Ds3/clarinet_Ds3_025_forte_normal.mp3,clarinet,woodwind,0.4441,44100,Ds3,51,forte,normal,1,0
clarinet/Ds3/clarinet_Ds3_025_fortissimo_normal.mp3,clarinet,woodwind,0.4703,44100,Ds3,51,fortissimo,normal,1,0
clarinet/Ds3/clarinet_Ds3_025_pianissimo_normal.mp3,clarinet,woodwind,0.7054,44100,Ds3,51,pianissimo,normal,1,0
clarinet/Ds3/clarinet_Ds3_025_piano_normal.mp3,clarinet,woodwind,0.5486,44100,Ds3,51,piano,normal,1,0
clarinet/Ds3/clarinet_Ds3_05_forte_normal.mp3,clarinet,woodwind,1.0711,44100,Ds3,51,forte,normal,1,0
clarinet/Ds3/clarinet_Ds3_05_fortissimo_normal.mp3,clarinet,woodwind,1.0711,44100,Ds3,51,fortissimo,normal,1,0
clarinet/Ds3/clarinet_Ds3_05_pianissimo_normal.mp3,clarinet,woodwind,1.1495,44100,Ds3,51,pianissimo,normal,1,0
clarinet/Ds3/clarinet_Ds3_05_piano_normal.mp3,clarinet,woodwind,1.1495,44100,Ds3,51,piano,normal,1,0
clarinet/Ds3/clarinet_Ds3_15_forte_normal.mp3,clarinet,woodwind,2.2466,44100,Ds3,51,forte,normal,1,0
clarinet/Ds3/clarinet_Ds3_15_fortissimo_normal.mp3,clarinet,woodwind,2.2989,44100,Ds3,51,fortissimo,normal,1,0
clarinet/Ds3/clarinet_Ds3_15_pianissimo_normal.mp3,clarinet,woodwind,2.0638,44100,Ds3,51,pianissimo,normal,1,0
clarinet/Ds3/clarinet_Ds3_15_piano_normal.mp3,clarinet,woodwind,2.3773,44100,Ds3,51,piano,normal,1,0
clarinet/Ds3/clarinet_Ds3_1_forte_normal.mp3,clarinet,woodwind,1.6719,44100,Ds3,51,forte,normal,1,0
clarinet/Ds3/clarinet_Ds3_1_fortissimo_normal.mp3,clarinet,woodwind,1.6458,44100,Ds3,51,fortissimo,normal,1,0
clarinet/Ds3/clarinet_Ds3_1_pianissimo_normal.mp3,clarinet,woodwind,1.489,44100,Ds3,51,pianissimo,normal,1,0
clarinet/Ds3/clarinet_Ds3_1_piano_normal.mp3,clarinet,woodwind,1.5935,44100,Ds3,51,piano,normal,1,0
clarinet/Ds4/clarinet_Ds4_025_forte_normal.mp3,clarinet,woodwind,0.418,44100,Ds4,63,forte,normal,1,0
clarinet/Ds4/clarinet_Ds4_025_fortissimo_normal.mp3,clarinet,woodwind,0.3658,44100,Ds4,63,fortissimo,normal,1,0
clarinet/Ds4/clarinet_Ds4_025_pianissimo_normal.mp3,clarinet,woodwind,0.4703,44100,Ds4,63,pianissimo,normal,1,0
clarinet/Ds4/clarinet_Ds4_025_piano_normal.mp3,clarinet,woodwind,0.3919,44100,Ds4,63,piano,normal,1,0
clarinet/Ds4/clarinet_Ds4_05_forte_normal.mp3,clarinet,woodwind,1.1234,44100,Ds4,63,forte,normal,1,0
clarinet/Ds4/clarinet_Ds4_05_fortissimo_normal.mp3,clarinet,woodwind,0.9928,44100,Ds4,63,fortissimo,normal,1,0
clarinet/Ds4/clarinet_Ds4_05_pianissimo_normal.mp3,clarinet,woodwind,1.045,44100,Ds4,63,pianissimo,normal,1,0
clarinet/Ds4/clarinet_Ds4_05_piano_normal.mp3,clarinet,woodwind,1.0973,44100,Ds4,63,piano,normal,1,0
clarinet/Ds4/clarinet_Ds4_15_forte_normal.mp3,clarinet,woodwind,2.4817,44100,Ds4,63,forte,normal,1,0
clarinet/Ds4/clarinet_Ds4_15_fortissimo_normal.mp3,clarinet,woodwind,2.1421,44100,Ds4,63,fortissimo,normal,1,0
clarinet/Ds4/clarinet_Ds4_15_pianissimo_normal.mp3,clarinet,woodwind,1.8809,44100,Ds4,63,pianissimo,normal,1,0
clarinet/Ds4/clarinet_Ds4_15_piano_normal.mp3,clarinet,woodwind,2.2989,44100,Ds4,63,piano,normal,1,0
clarinet/Ds4/clarinet_Ds4_1_forte_normal.mp3,clarinet,woodwind,1.2539,44100,Ds4,63,forte,normal,1,0
clarinet/Ds4/clarinet_Ds4_1_fortissimo_normal.mp3,clarinet,woodwind,1.4629,44100,Ds4,63,fortissimo,normal,1,0
clarinet/Ds4/clarinet_Ds4_1_pianissimo_normal.mp3,clarinet,woodwind,1.4629,44100,Ds4,63,pianissimo,normal,1,0
clarinet/Ds4/clarinet_Ds4_1_piano_normal.mp3,clarinet,woodwind,1.698,44100,Ds4,63,piano,normal,1,0
clarinet/Ds5/clarinet_Ds5_025_forte_normal.mp3,clarinet,woodwind,0.3658,44100,Ds5,75,forte,normal,1,0
clarinet/Ds5/clarinet_Ds5_025_fortissimo_normal.mp3,clarinet,woodwind,0.3658,44100,Ds5,75,fortissimo,normal,1,0
clarinet/Ds5/clarinet_Ds5_025_pianissimo_normal.mp3,clarinet,woodwind,0.5225,44100,Ds5,75,pianissimo,normal,1,0
clarinet/Ds5/clarinet_Ds5_025_piano_normal.mp3,clarinet,woodwind,0.3919,44100,Ds5,75,piano,normal,1,0
clarinet/Ds5/clarinet_Ds5_05_forte_normal.mp3,clarinet,woodwind,1.0189,44100,Ds5,75,forte,normal,1,0
clarinet/Ds5/clarinet_Ds5_05_fortissimo_normal.mp3,clarinet,woodwind,1.0711,44100,Ds5,75,fortissimo,normal,1,0
clarinet/Ds5/clarinet_Ds5_05_pianissimo_normal.mp3,clarinet,woodwind,1.045,44100,Ds5,75,pianissimo,normal,1,0
clarinet/Ds5/clarinet_Ds5_05_piano_normal.mp3,clarinet,woodwind,1.0711,44100,Ds5,75,piano,normal,1,0
clarinet/Ds5/clarinet_Ds5_15_forte_normal.mp3,clarinet,woodwind,2.0376,44100,Ds5,75,forte,normal,1,0
clarinet/Ds5/clarinet_Ds5_15_fortissimo_normal.mp3,clarinet,woodwind,2.5339,44100,Ds5,75,fortissimo,normal,1,0
clarinet/Ds5/clarinet_Ds5_15_pianissimo_normal.mp3,clarinet,woodwind,1.9331,44100,Ds5,75,pianissimo,normal,1,0
clarinet/Ds5/clarinet_Ds5_15_piano_normal.mp3,clarinet,woodwind,2.1944,44100,Ds5,75,piano,normal,1,0
clarinet/Ds5/clarinet_Ds5_1_forte_normal.mp3,clarinet,woodwind,1.5674,44100,Ds5,75,forte,normal,1,0
clarinet/Ds5/clarinet_Ds5_1_fortissimo_normal.mp3,clarinet,woodwind,1.489,44100,Ds5,75,fortissimo,normal,1,0
clarinet/Ds5/clarinet_Ds5_1_pianissimo_normal.mp3,clarinet,woodwind,1.4629,44100,Ds5,75,pianissimo,normal,1,0
clarinet/Ds5/clarinet_Ds5_1_piano_normal.mp3,clarinet,woodwind,1.7503,44100,Ds5,75,piano,normal,1,0
clarinet/Ds6/clarinet_Ds6_025_forte_normal.mp3,clarinet,woodwind,0.3396,44100,Ds6,87,forte,normal,1,0
clarinet/Ds6/clarinet_Ds6_025_fortissimo_normal.mp3,clarinet,woodwind,0.3658,44100,Ds6,87,fortissimo,normal,1,0
clarinet/Ds6/clarinet_Ds6_025_pianissimo_normal.mp3,clarinet,woodwind,0.3658,44100,Ds6,87,pianissimo,normal,1,0
clarinet/Ds6/clarinet_Ds6_025_piano_normal.mp3,clarinet,woodwind,0.418,44100,Ds6,87,piano,normal,1,0
clarinet/Ds6/clarinet_Ds6_05_forte_normal.mp3,clarinet,woodwind,0.9405,44100,Ds6,87,forte,normal,1,0
clarinet/Ds6/clarinet_Ds6_05_fortissimo_normal.mp3,clarinet,woodwind,1.0973,44100,Ds6,87,fortissimo,normal,1,0
clarinet/Ds6/clarinet_Ds6_05_pianissimo_normal.mp3,clarinet,woodwind,0.9928,44100,Ds6,87,pianissimo,normal,1,0
clarinet/Ds6/clarinet_Ds6_05_piano_normal.mp3,clarinet,woodwind,1.0189,44100,Ds6,87,piano,normal,1,0
clarinet/Ds6/clarinet_Ds6_15_forte_normal.mp3,clarinet,woodwind,2.1421,44100,Ds6,87,forte,normal,1,0
clarinet/Ds6/clarinet_Ds6_15_fortissimo_normal.mp3,clarinet,woodwind,2.1421,44100,Ds6,87,fortissimo,normal,1,0
clarinet/Ds6/clarinet_Ds6_15_pianissimo_normal.mp3,clarinet,woodwind,1.907,44100,Ds6,87,pianissimo,normal,1,0
clarinet/Ds6/clarinet_Ds6_15_piano_normal.mp3,clarinet,woodwind,2.0899,44100,Ds6,87,piano,normal,1,0
clarinet/Ds6/clarinet_Ds6_1_forte_normal.mp3,clarinet,woodwind,1.3322,44100,Ds6,87,forte,normal,1,0
clarinet/Ds6/clarinet_Ds6_1_fortissimo_normal.mp3,clarinet,woodwind,1.5413,44100,Ds6,87,fortissimo,normal,1,0
clarinet/Ds6/clarinet_Ds6_1_pianissimo_normal.mp3,clarinet,woodwind,1.2539,44100,Ds6,87,pianissimo,normal,1,0
clarinet/Ds6/clarinet_Ds6_1_piano_normal.mp3,clarinet,woodwind,1.6719,44100,Ds6,87,piano,normal,1,0
clarinet/E3/clarinet_E3_025_forte_normal.mp3,clarinet,woodwind,0.5225,44100,E3,52,forte,normal,1,0
clarinet/E3/clarinet_E3_025_fortissimo_normal.mp3,clarinet,woodwind,0.4703,44100,E3,52,fortissimo,normal,1,0
clarinet/E3/clarinet_E3_025_pianissimo_normal.mp3,clarinet,woodwind,0.7054,44100,E3,52,pianissimo,normal,1,0
clarinet/E3/clarinet_E3_025_piano_normal.mp3,clarinet,woodwind,0.5747,44100,E3,52,piano,normal,1,0
clarinet/E3/clarinet_E3_05_forte_normal.mp3,clarinet,woodwind,1.1495,44100,E3,52,forte,normal,1,0
clarinet/E3/clarinet_E3_05_fortissimo_normal.mp3,clarinet,woodwind,1.1234,44100,E3,52,fortissimo,normal,1,0
clarinet/E3/clarinet_E3_05_pianissimo_normal.mp3,clarinet,woodwind,1.1234,44100,E3,52,pianissimo,normal,1,0
clarinet/E3/clarinet_E3_05_piano_normal.mp3,clarinet,woodwind,1.2279,44100,E3,52,piano,normal,1,0
clarinet/E3/clarinet_E3_15_forte_normal.mp3,clarinet,woodwind,2.1944,44100,E3,52,forte,normal,1,0
clarinet/E3/clarinet_E3_15_fortissimo_normal.mp3,clarinet,woodwind,2.1944,44100,E3,52,fortissimo,normal,1,0
clarinet/E3/clarinet_E3_15_pianissimo_normal.mp3,clarinet,woodwind,2.1683,44100,E3,52,pianissimo,normal,1,0
clarinet/E3/clarinet_E3_15_piano_normal.mp3,clarinet,woodwind,2.3773,44100,E3,52,piano,normal,1,0
clarinet/E3/clarinet_E3_1_forte_normal.mp3,clarinet,woodwind,1.7241,44100,E3,52,forte,normal,1,0
clarinet/E3/clarinet_E3_1_fortissimo_normal.mp3,clarinet,woodwind,1.7503,44100,E3,52,fortissimo,normal,1,0
clarinet/E3/clarinet_E3_1_pianissimo_normal.mp3,clarinet,woodwind,1.5413,44100,E3,52,pianissimo,normal,1,0
clarinet/E3/clarinet_E3_1_piano_normal.mp3,clarinet,woodwind,1.8547,44100,E3,52,piano,normal,1,0
clarinet/E4/clarinet_E4_025_forte_normal.mp3,clarinet,woodwind,0.3919,44100,E4,64,forte,normal,1,0
clarinet/E4/clarinet_E4_025_fortissimo_normal.mp3,clarinet,woodwind,0.3396,44100,E4,64,fortissimo,normal,1,0
clarinet/E4/clarinet_E4_025_pianissimo_normal.mp3,clarinet,woodwind,0.4703,44100,E4,64,pianissimo,normal,1,0
clarinet/E4/clarinet_E4_025_piano_normal.mp3,clarinet,woodwind,0.4441,44100,E4,64,piano,normal,1,0
clarinet/E4/clarinet_E4_05_forte_normal.mp3,clarinet,woodwind,0.9928,44100,E4,64,forte,normal,1,0
clarinet/E4/clarinet_E4_05_fortissimo_normal.mp3,clarinet,woodwind,0.8882,44100,E4,64,fortissimo,normal,1,0
clarinet/E4/clarinet_E4_05_pianissimo_normal.mp3,clarinet,woodwind,1.0189,44100,E4,64,pianissimo,normal,1,0
clarinet/E4/clarinet_E4_05_piano_normal.mp3,clarinet,woodwind,1.045,44100,E4,64,piano,normal,1,0
clarinet/E4/clarinet_E4_15_forte_normal.mp3,clarinet,woodwind,2.2727,44100,E4,64,forte,normal,1,0
clarinet/E4/clarinet_E4_15_fortissimo_normal.mp3,clarinet,woodwind,2.1421,44100,E4,64,fortissimo,normal,1,0
clarinet/E4/clarinet_E4_15_pianissimo_normal.mp3,clarinet,woodwind,2.0899,44100,E4,64,pianissimo,normal,1,0
clarinet/E4/clarinet_E4_15_piano_normal.mp3,clarinet,woodwind,2.1944,44100,E4,64,piano,normal,1,0
clarinet/E4/clarinet_E4_1_forte_normal.mp3,clarinet,woodwind,1.3584,44100,E4,64,forte,normal,1,0
clarinet/E4/clarinet_E4_1_fortissimo_normal.mp3,clarinet,woodwind,1.3845,44100,E4,64,fortissimo,normal,1,0
clarinet/E4/clarinet_E4_1_pianissimo_normal.mp3,clarinet,woodwind,1.4367,44100,E4,64,pianissimo,normal,1,0
clarinet/E4/clarinet_E4_1_piano_normal.mp3,clarinet,woodwind,1.698,44100,E4,64,piano,normal,1,0
clarinet/E4/clarinet_E4_very-long_piano_normal.mp3,clarinet,woodwind,77.6099,44100,E4,64,piano,normal,1,0
clarinet/E5/clarinet_E5_025_forte_normal.mp3,clarinet,woodwind,0.3658,44100,E5,76,forte,normal,1,0
clarinet/E5/clarinet_E5_025_fortissimo_normal.mp3,clarinet,woodwind,0.3658,44100,E5,76,fortissimo,normal,1,0
clarinet/E5/clarinet_E5_025_pianissimo_normal.mp3,clarinet,woodwind,0.4441,44100,E5,76,pianissimo,normal,1,0
clarinet/E5/clarinet_E5_025_piano_normal.mp3,clarinet,woodwind,0.3919,44100,E5,76,piano,normal,1,0
clarinet/E5/clarinet_E5_05_forte_normal.mp3,clarinet,woodwind,0.9666,44100,E5,76,forte,normal,1,0
clarinet/E5/clarinet_E5_05_fortissimo_normal.mp3,clarinet,woodwind,1.0711,44100,E5,76,fortissimo,normal,1,0
clarinet/E5/clarinet_E5_05_pianissimo_normal.mp3,clarinet,woodwind,1.0711,44100,E5,76,pianissimo,normal,1,0
clarinet/E5/clarinet_E5_05_piano_normal.mp3,clarinet,woodwind,1.045,44100,E5,76,piano,normal,1,0
clarinet/E5/clarinet_E5_15_forte_normal.mp3,clarinet,woodwind,2.2205,44100,E5,76,forte,normal,1,0
clarinet/E5/clarinet_E5_15_fortissimo_normal.mp3,clarinet,woodwind,2.116,44100,E5,76,fortissimo,normal,1,0
clarinet/E5/clarinet_E5_15_pianissimo_normal.mp3,clarinet,woodwind,2.0376,44100,E5,76,pianissimo,normal,1,0
clarinet/E5/clarinet_E5_15_piano_normal.mp3,clarinet,woodwind,2.0115,44100,E5,76,piano,normal,1,0
clarinet/E5/clarinet_E5_1_forte_normal.mp3,clarinet,woodwind,1.3845,44100,E5,76,forte,normal,1,0
clarinet/E5/clarinet_E5_1_fortissimo_normal.mp3,clarinet,woodwind,1.6458,44100,E5,76,fortissimo,normal,1,0
clarinet/E5/clarinet_E5_1_pianissimo_normal.mp3,clarinet,woodwind,1.489,44100,E5,76,pianissimo,normal,1,0
clarinet/E5/clarinet_E5_1_piano_normal.mp3,clarinet,woodwind,1.489,44100,E5,76,piano,normal,1,0
clarinet/E6/clarinet_E6_025_forte_normal.mp3,clarinet,woodwind,0.3658,44100,E6,88,forte,normal,1,0
clarinet/E6/clarinet_E6_025_fortissimo_normal.mp3,clarinet,woodwind,0.3396,44100,E6,88,fortissimo,normal,1,0
clarinet/E6/clarinet_E6_025_pianissimo_normal.mp3,clarinet,woodwind,0.3919,44100,E6,88,pianissimo,normal,1,0
clarinet/E6/clarinet_E6_025_piano_normal.mp3,clarinet,woodwind,0.3919,44100,E6,88,piano,normal,1,0
clarinet/E6/clarinet_E6_05_forte_normal.mp3,clarinet,woodwind,0.9144,44100,E6,88,forte,normal,1,0
clarinet/E6/clarinet_E6_05_fortissimo_normal.mp3,clarinet,woodwind,1.045,44100,E6,88,fortissimo,normal,1,0
clarinet/E6/clarinet_E6_05_pianissimo_normal.mp3,clarinet,woodwind,1.045,44100,E6,88,pianissimo,normal,1,0
clarinet/E6/clarinet_E6_05_piano_normal.mp3,clarinet,woodwind,1.0189,44100,E6,88,piano,normal,1,0
clarinet/E6/clarinet_E6_15_forte_normal.mp3,clarinet,woodwind,2.0638,44100,E6,88,forte,normal,1,0
clarinet/E6/clarinet_E6_15_fortissimo_normal.mp3,clarinet,woodwind,2.0899,44100,E6,88,fortissimo,normal,1,0
clarinet/E6/clarinet_E6_15_pianissimo_normal.mp3,clarinet,woodwind,1.7503,44100,E6,88,pianissimo,normal,1,0
clarinet/E6/clarinet_E6_15_piano_normal.mp3,clarinet,woodwind,2.0115,44100,E6,88,piano,normal,1,0
clarinet/E6/clarinet_E6_1_forte_normal.mp3,clarinet,woodwind,1.489,44100,E6,88,forte,normal,1,0
clarinet/E6/clarinet_E6_1_fortissimo_normal.mp3,clarinet,woodwind,1.489,44100,E6,88,fortissimo,normal,1,0
clarinet/E6/clarinet_E6_1_pianissimo_normal.mp3,clarinet,woodwind,1.4629,44100,E6,88,pianissimo,normal,1,0
clarinet/E6/clarinet_E6_1_piano_normal.mp3,clarinet,woodwind,1.5151,44100,E6,88,piano,normal,1,0
clarinet/F3/clarinet_F3_025_forte_normal.mp3,clarinet,woodwind,0.4964,44100,F3,53,forte,normal,1,0
clarinet/F3/clarinet_F3_025_fortissimo_normal.mp3,clarinet,woodwind,0.4441,44100,F3,53,fortissimo,normal,1,0
clarinet/F3/clarinet_F3_025_pianissimo_normal.mp3,clarinet,woodwind,0.7054,44100,F3,53,pianissimo,normal,1,0
clarinet/F3/clarinet_F3_025_piano_normal.mp3,clarinet,woodwind,0.5486,44100,F3,53,piano,normal,1,0
clarinet/F3/clarinet_F3_05_forte_normal.mp3,clarinet,woodwind,1.2018,44100,F3,53,forte,normal,1,0
clarinet/F3/clarinet_F3_05_fortissimo_normal.mp3,clarinet,woodwind,1.0189,44100,F3,53,fortissimo,normal,1,0
clarinet/F3/clarinet_F3_05_pianissimo_normal.mp3,clarinet,woodwind,1.2018,44100,F3,53,pianissimo,normal,1,0
clarinet/F3/clarinet_F3_05_piano_normal.mp3,clarinet,woodwind,1.1756,44100,F3,53,piano,normal,1,0
clarinet/F3/clarinet_F3_15_forte_normal.mp3,clarinet,woodwind,2.3511,44100,F3,53,forte,normal,1,0
clarinet/F3/clarinet_F3_15_fortissimo_normal.mp3,clarinet,woodwind,2.2989,44100,F3,53,fortissimo,normal,1,0
clarinet/F3/clarinet_F3_15_pianissimo_normal.mp3,clarinet,woodwind,2.2727,44100,F3,53,pianissimo,normal,1,0
clarinet/F3/clarinet_F3_15_piano_normal.mp3,clarinet,woodwind,2.2205,44100,F3,53,piano,normal,1,0
clarinet/F3/clarinet_F3_1_forte_normal.mp3,clarinet,woodwind,1.7241,44100,F3,53,forte,normal,1,0
clarinet/F3/clarinet_F3_1_fortissimo_normal.mp3,clarinet,woodwind,1.7241,44100,F3,53,fortissimo,normal,1,0
clarinet/F3/clarinet_F3_1_pianissimo_normal.mp3,clarinet,woodwind,1.5935,44100,F3,53,pianissimo,normal,1,0
clarinet/F3/clarinet_F3_1_piano_normal.mp3,clarinet,woodwind,1.5935,44100,F3,53,piano,normal,1,0
clarinet/F3/clarinet_F3_very-long_cresc-decresc_normal.mp3,clarinet,woodwind,18.6254,44100,F3,53,cresc-decresc,normal,1,0
clarinet/F4/clarinet_F4_025_forte_normal.mp3,clarinet,woodwind,0.418,44100,F4,65,forte,normal,1,0
clarinet/F4/clarinet_F4_025_fortissimo_normal.mp3,clarinet,woodwind,0.3658,44100,F4,65,fortissimo,normal,1,0
clarinet/F4/clarinet_F4_025_pianissimo_normal.mp3,clarinet,woodwind,0.4703,44100,F4,65,pianissimo,normal,1,0
clarinet/F4/clarinet_F4_025_piano_normal.mp3,clarinet,woodwind,0.4441,44100,F4,65,piano,normal,1,0
clarinet/F4/clarinet_F4_05_forte_normal.mp3,clarinet,woodwind,0.9928,44100,F4,65,forte,normal,1,0
clarinet/F4/clarinet_F4_05_fortissimo_normal.mp3,clarinet,woodwind,1.0711,44100,F4,65,fortissimo,normal,1,0
clarinet/F4/clarinet_F4_05_pianissimo_normal.mp3,clarinet,woodwind,1.045,44100,F4,65,pianissimo,normal,1,0
clarinet/F4/clarinet_F4_05_piano_normal.mp3,clarinet,woodwind,1.1495,44100,F4,65,piano,normal,1,0
clarinet/F4/clarinet_F4_15_forte_normal.mp3,clarinet,woodwind,2.1683,44100,F4,65,forte,normal,1,0
clarinet/F4/clarinet_F4_15_fortissimo_normal.mp3,clarinet,woodwind,2.1683,44100,F4,65,fortissimo,normal,1,0
clarinet/F4/clarinet_F4_15_pianissimo_normal.mp3,clarinet,woodwind,2.1683,44100,F4,65,pianissimo,normal,1,0
clarinet/F4/clarinet_F4_15_piano_normal.mp3,clarinet,woodwind,2.2989,44100,F4,65,piano,normal,1,0
clarinet/F4/clarinet_F4_1_forte_normal.mp3,clarinet,woodwind,1.5413,44100,F4,65,forte,normal,1,0
clarinet/F4/clarinet_F4_1_fortissimo_normal.mp3,clarinet,woodwind,1.6458,44100,F4,65,fortissimo,normal,1,0
clarinet/F4/clarinet_F4_1_pianissimo_normal.mp3,clarinet,woodwind,1.5151,44100,F4,65,pianissimo,normal,1,0
clarinet/F4/clarinet_F4_1_piano_normal.mp3,clarinet,woodwind,1.8286,44100,F4,65,piano,normal,1,0
clarinet/F4/clarinet_F4_very-long_cresc-decresc_normal.mp3,clarinet,woodwind,10.2139,44100,F4,65,cresc-decresc,normal,1,0
clarinet/F5/clarinet_F5_025_forte_normal.mp3,clarinet,woodwind,0.3658,44100,F5,77,forte,normal,1,0
clarinet/F5/clarinet_F5_025_fortissimo_normal.mp3,clarinet,woodwind,0.3658,44100,F5,77,fortissimo,normal,1,0
clarinet/F5/clarinet_F5_025_pianissimo_normal.mp3,clarinet,woodwind,0.418,44100,F5,77,pianissimo,normal,1,0
clarinet/F5/clarinet_F5_025_piano_normal.mp3,clarinet,woodwind,0.3919,44100,F5,77,piano,normal,1,0
clarinet/F5/clarinet_F5_05_forte_normal.mp3,clarinet,woodwind,0.9666,44100,F5,77,forte,normal,1,0
