window_path,label,split,source_path,start_time,content_s,pre_norm_rms,post_norm_rms
work/windows/bassoon/E2/bassoon_E2_very-long_mezzo-piano_normal_w006.wav,bassoon,train,bassoon/E2/bassoon_E2_very-long_mezzo-piano_normal.mp3,18.0,3.0,0.04788,0.1
work/windows/bassoon/E2/bassoon_E2_very-long_mezzo-piano_normal_w007.wav,bassoon,train,bassoon/E2/bassoon_E2_very-long_mezzo-piano_normal.mp3,21.0,3.0,0.04742,0.1
work/windows/bassoon/E2/bassoon_E2_very-long_mezzo-piano_normal_w008.wav,bassoon,train,bassoon/E2/bassoon_E2_very-long_mezzo-piano_normal.mp3,24.0,3.0,0.04645,0.1
work/windows/bassoon/E2/bassoon_E2_very-long_mezzo-piano_normal_w009.wav,bassoon,train,bassoon/E2/bassoon_E2_very-long_mezzo-piano_normal.mp3,27.0,3.0,0.04712,0.1
work/windows/bassoon/E2/bassoon_E2_very-long_mezzo-piano_normal_w010.wav,bassoon,train,bassoon/E2/bassoon_E2_very-long_mezzo-piano_normal.mp3,30.0,3.0,0.04626,0.1
work/windows/bassoon/E2/bassoon_E2_very-long_mezzo-piano_normal_w011.wav,bassoon,train,bassoon/E2/bassoon_E2_very-long_mezzo-piano_normal.mp3,33.0,3.0,0.0462,0.1
work/windows/bassoon/E2/bassoon_E2_very-long_mezzo-piano_normal_w012.wav,bassoon,train,bassoon/E2/bassoon_E2_very-long_mezzo-piano_normal.mp3,36.0,3.0,0.04802,0.1
work/windows/bassoon/E2/bassoon_E2_very-long_mezzo-piano_normal_w013.wav,bassoon,train,bassoon/E2/bassoon_E2_very-long_mezzo-piano_normal.mp3,39.0,3.0,0.04873,0.1
work/windows/bassoon/E2/bassoon_E2_very-long_mezzo-piano_normal_w014.wav,bassoon,train,bassoon/E2/bassoon_E2_very-long_mezzo-piano_normal.mp3,42.0,3.0,0.04827,0.1
work/windows/bassoon/E2/bassoon_E2_very-long_mezzo-piano_normal_w015.wav,bassoon,train,bassoon/E2/bassoon_E2_very-long_mezzo-piano_normal.mp3,45.0,1.6489,0.03763,0.1
work/windows/bassoon/E3/bassoon_E3_025_forte_normal_w000.wav,bassoon,train,bassoon/E3/bassoon_E3_025_forte_normal.mp3,0.0,0.2786,0.0644,0.1
work/windows/bassoon/E3/bassoon_E3_025_fortissimo_normal_w000.wav,bassoon,train,bassoon/E3/bassoon_E3_025_fortissimo_normal.mp3,0.0,0.2786,0.08964,0.1
work/windows/bassoon/E3/bassoon_E3_025_mezzo-piano_normal_w000.wav,bassoon,train,bassoon/E3/bassoon_E3_025_mezzo-piano_normal.mp3,0.0,0.2322,0.05666,0.1
work/windows/bassoon/E3/bassoon_E3_025_piano_normal_w000.wav,bassoon,train,bassoon/E3/bassoon_E3_025_piano_normal.mp3,0.0,0.2322,0.02865,0.1
work/windows/bassoon/E3/bassoon_E3_05_forte_normal_w000.wav,bassoon,train,bassoon/E3/bassoon_E3_05_forte_normal.mp3,0.0,0.4412,0.06894,0.1
work/windows/bassoon/E3/bassoon_E3_05_fortissimo_normal_w000.wav,bassoon,train,bassoon/E3/bassoon_E3_05_fortissimo_normal.mp3,0.0,0.4412,0.09534,0.1
work/windows/bassoon/E3/bassoon_E3_05_mezzo-piano_normal_w000.wav,bassoon,train,bassoon/E3/bassoon_E3_05_mezzo-piano_normal.mp3,0.0,0.4644,0.05556,0.1
work/windows/bassoon/E3/bassoon_E3_05_piano_normal_w000.wav,bassoon,train,bassoon/E3/bassoon_E3_05_piano_normal.mp3,0.0,0.3483,0.03331,0.1
work/windows/bassoon/E3/bassoon_E3_15_forte_normal_w000.wav,bassoon,train,bassoon/E3/bassoon_E3_15_forte_normal.mp3,0.0,1.2771,0.0835,0.1
work/windows/bassoon/E3/bassoon_E3_15_fortissimo_normal_w000.wav,bassoon,train,bassoon/E3/bassoon_E3_15_fortissimo_normal.mp3,0.0,1.161,0.10608,0.1
work/windows/bassoon/E3/bassoon_E3_15_piano_normal_w000.wav,bassoon,train,bassoon/E3/bassoon_E3_15_piano_normal.mp3,0.0,1.2016,0.04101,0.1
work/windows/bassoon/E3/bassoon_E3_1_forte_normal_w000.wav,bassoon,train,bassoon/E3/bassoon_E3_1_forte_normal.mp3,0.0,1.3932,0.08236,0.1
work/windows/bassoon/E3/bassoon_E3_1_fortissimo_normal_w000.wav,bassoon,train,bassoon/E3/bassoon_E3_1_fortissimo_normal.mp3,0.0,1.3235,0.1033,0.1
work/windows/bassoon/E3/bassoon_E3_1_mezzo-piano_normal_w000.wav,bassoon,train,bassoon/E3/bassoon_E3_1_mezzo-piano_normal.mp3,0.0,1.2771,0.07076,0.1
work/windows/bassoon/E3/bassoon_E3_1_piano_normal_w000.wav,bassoon,train,bassoon/E3/bassoon_E3_1_piano_normal.mp3,0.0,1.1378,0.04343,0.1
work/windows/bassoon/E3/bassoon_E3_very-long_cresc-decresc_normal_w000.wav,bassoon,train,bassoon/E3/bassoon_E3_very-long_cresc-decresc_normal.mp3,0.0,3.0,0.08065,0.1
work/windows/bassoon/E3/bassoon_E3_very-long_cresc-decresc_normal_w001.wav,bassoon,train,bassoon/E3/bassoon_E3_very-long_cresc-decresc_normal.mp3,3.0,2.6424,0.06007,0.1
work/windows/bassoon/E4/bassoon_E4_025_forte_normal_w000.wav,bassoon,train,bassoon/E4/bassoon_E4_025_forte_normal.mp3,0.0,0.4876,0.04728,0.1
work/windows/bassoon/E4/bassoon_E4_025_fortissimo_normal_w000.wav,bassoon,train,bassoon/E4/bassoon_E4_025_fortissimo_normal.mp3,0.0,0.5805,0.05466,0.1
work/windows/bassoon/E4/bassoon_E4_025_mezzo-piano_normal_w000.wav,bassoon,train,bassoon/E4/bassoon_E4_025_mezzo-piano_normal.mp3,0.0,0.2612,0.03056,0.1
work/windows/bassoon/E4/bassoon_E4_025_piano_normal_w000.wav,bassoon,train,bassoon/E4/bassoon_E4_025_piano_normal.mp3,0.0,0.3135,0.0199,0.1
work/windows/bassoon/E4/bassoon_E4_05_forte_normal_w000.wav,bassoon,train,bassoon/E4/bassoon_E4_05_forte_normal.mp3,0.0,1.4396,0.05459,0.1
work/windows/bassoon/E4/bassoon_E4_05_fortissimo_normal_w000.wav,bassoon,train,bassoon/E4/bassoon_E4_05_fortissimo_normal.mp3,0.0,1.4629,0.07719,0.1
work/windows/bassoon/E4/bassoon_E4_05_mezzo-forte_normal_w000.wav,bassoon,train,bassoon/E4/bassoon_E4_05_mezzo-forte_normal.mp3,0.0,0.3483,0.04077,0.1
work/windows/bassoon/E4/bassoon_E4_05_mezzo-piano_normal_w000.wav,bassoon,train,bassoon/E4/bassoon_E4_05_mezzo-piano_normal.mp3,0.0,0.3251,0.03284,0.1
work/windows/bassoon/E4/bassoon_E4_05_piano_normal_w000.wav,bassoon,train,bassoon/E4/bassoon_E4_05_piano_normal.mp3,0.0,0.418,0.02088,0.1
work/windows/bassoon/E4/bassoon_E4_15_mezzo-piano_normal_w000.wav,bassoon,train,bassoon/E4/bassoon_E4_15_mezzo-piano_normal.mp3,0.0,1.2771,0.05308,0.1
work/windows/bassoon/E4/bassoon_E4_1_forte_normal_w000.wav,bassoon,train,bassoon/E4/bassoon_E4_1_forte_normal.mp3,0.0,0.9288,0.08637,0.1
work/windows/bassoon/E4/bassoon_E4_1_mezzo-forte_normal_w000.wav,bassoon,train,bassoon/E4/bassoon_E4_1_mezzo-forte_normal.mp3,0.0,1.3932,0.05693,0.1
work/windows/bassoon/E4/bassoon_E4_1_mezzo-piano_normal_w000.wav,bassoon,train,bassoon/E4/bassoon_E4_1_mezzo-piano_normal.mp3,0.0,1.3468,0.04941,0.1
work/windows/bassoon/E4/bassoon_E4_1_piano_normal_w000.wav,bassoon,train,bassoon/E4/bassoon_E4_1_piano_normal.mp3,0.0,1.28,0.02753,0.1
work/windows/bassoon/E4/bassoon_E4_very-long_cresc-decresc_normal_w000.wav,bassoon,train,bassoon/E4/bassoon_E4_very-long_cresc-decresc_normal.mp3,0.0,3.0,0.08998,0.1
work/windows/bassoon/E4/bassoon_E4_very-long_cresc-decresc_normal_w001.wav,bassoon,train,bassoon/E4/bassoon_E4_very-long_cresc-decresc_normal.mp3,3.0,2.8282,0.0629,0.1
work/windows/bassoon/E5/bassoon_E5_025_fortissimo_normal_w000.wav,bassoon,test,bassoon/E5/bassoon_E5_025_fortissimo_normal.mp3,0.0,1.2074,0.04798,0.1
work/windows/bassoon/E5/bassoon_E5_025_mezzo-piano_normal_w000.wav,bassoon,test,bassoon/E5/bassoon_E5_025_mezzo-piano_normal.mp3,0.0,0.4963,0.02302,0.1
work/windows/bassoon/E5/bassoon_E5_025_piano_normal_w000.wav,bassoon,test,bassoon/E5/bassoon_E5_025_piano_normal.mp3,0.0,0.3251,0.01699,0.1
work/windows/bassoon/E5/bassoon_E5_05_forte_normal_w000.wav,bassoon,test,bassoon/E5/bassoon_E5_05_forte_normal.mp3,0.0,0.4702,0.04266,0.1
work/windows/bassoon/E5/bassoon_E5_05_fortissimo_normal_w000.wav,bassoon,test,bassoon/E5/bassoon_E5_05_fortissimo_normal.mp3,0.0,1.6457,0.05534,0.1
work/windows/bassoon/E5/bassoon_E5_05_mezzo-piano_normal_w000.wav,bassoon,test,bassoon/E5/bassoon_E5_05_mezzo-piano_normal.mp3,0.0,0.3715,0.02672,0.1
work/windows/bassoon/E5/bassoon_E5_05_piano_normal_w000.wav,bassoon,test,bassoon/E5/bassoon_E5_05_piano_normal.mp3,0.0,0.7576,0.03118,0.1
work/windows/bassoon/E5/bassoon_E5_15_forte_normal_w000.wav,bassoon,test,bassoon/E5/bassoon_E5_15_forte_normal.mp3,0.0,1.37,0.03377,0.1
work/windows/bassoon/E5/bassoon_E5_15_mezzo-piano_normal_w000.wav,bassoon,test,bassoon/E5/bassoon_E5_15_mezzo-piano_normal.mp3,0.0,1.5093,0.03462,0.1
work/windows/bassoon/E5/bassoon_E5_15_piano_normal_w000.wav,bassoon,test,bassoon/E5/bassoon_E5_15_piano_normal.mp3,0.0,1.6486,0.02522,0.1
work/windows/bassoon/E5/bassoon_E5_1_forte_normal_w000.wav,bassoon,test,bassoon/E5/bassoon_E5_1_forte_normal.mp3,0.0,1.2278,0.03307,0.1
work/windows/bassoon/E5/bassoon_E5_1_mezzo-piano_normal_w000.wav,bassoon,test,bassoon/E5/bassoon_E5_1_mezzo-piano_normal.mp3,0.0,1.0913,0.02614,0.1
work/windows/bassoon/E5/bassoon_E5_1_piano_normal_w000.wav,bassoon,test,bassoon/E5/bassoon_E5_1_piano_normal.mp3,0.0,1.3845,0.01854,0.1
work/windows/bassoon/E5/bassoon_E5_phrase_mezzo-piano_normal_w000.wav,bassoon,test,bassoon/E5/bassoon_E5_phrase_mezzo-piano_normal.mp3,0.0,2.4816,0.03036,0.1
work/windows/bassoon/F2/bassoon_F2_025_forte_normal_w000.wav,bassoon,test,bassoon/F2/bassoon_F2_025_forte_normal.mp3,0.0,0.4644,0.08043,0.1
work/windows/bassoon/F2/bassoon_F2_025_fortissimo_normal_w000.wav,bassoon,test,bassoon/F2/bassoon_F2_025_fortissimo_normal.mp3,0.0,0.4876,0.09228,0.1
work/windows/bassoon/F2/bassoon_F2_025_mezzo-piano_normal_w000.wav,bassoon,test,bassoon/F2/bassoon_F2_025_mezzo-piano_normal.mp3,0.0,0.418,0.05777,0.1
work/windows/bassoon/F2/bassoon_F2_025_piano_normal_w000.wav,bassoon,test,bassoon/F2/bassoon_F2_025_piano_normal.mp3,0.0,0.2554,0.03343,0.1
work/windows/bassoon/F2/bassoon_F2_05_forte_normal_w000.wav,bassoon,test,bassoon/F2/bassoon_F2_05_forte_normal.mp3,0.0,1.3235,0.08554,0.1
work/windows/bassoon/F2/bassoon_F2_05_fortissimo_normal_w000.wav,bassoon,test,bassoon/F2/bassoon_F2_05_fortissimo_normal.mp3,0.0,1.3932,0.10044,0.1
work/windows/bassoon/F2/bassoon_F2_05_mezzo-forte_normal_w000.wav,bassoon,test,bassoon/F2/bassoon_F2_05_mezzo-forte_normal.mp3,0.0,0.2786,0.05933,0.1
work/windows/bassoon/F2/bassoon_F2_05_mezzo-piano_normal_w000.wav,bassoon,test,bassoon/F2/bassoon_F2_05_mezzo-piano_normal.mp3,0.0,1.2771,0.07302,0.1
work/windows/bassoon/F2/bassoon_F2_05_piano_normal_w000.wav,bassoon,test,bassoon/F2/bassoon_F2_05_piano_normal.mp3,0.0,0.418,0.03171,0.1
work/windows/bassoon/F2/bassoon_F2_15_piano_normal_w000.wav,bassoon,test,bassoon/F2/bassoon_F2_15_piano_normal.mp3,0.0,1.5093,0.04661,0.1
work/windows/bassoon/F2/bassoon_F2_1_fortissimo_normal_w000.wav,bassoon,test,bassoon/F2/bassoon_F2_1_fortissimo_normal.mp3,0.0,1.1842,0.10284,0.1
work/windows/bassoon/F2/bassoon_F2_1_mezzo-forte_normal_w000.wav,bassoon,test,bassoon/F2/bassoon_F2_1_mezzo-forte_normal.mp3,0.0,1.2771,0.07253,0.1
work/windows/bassoon/F2/bassoon_F2_1_piano_normal_w000.wav,bassoon,test,bassoon/F2/bassoon_F2_1_piano_normal.mp3,0.0,1.3932,0.04325,0.1
work/windows/bassoon/F3/bassoon_F3_025_forte_normal_w000.wav,bassoon,train,bassoon/F3/bassoon_F3_025_forte_normal.mp3,0.0,0.2786,0.0532,0.1
work/windows/bassoon/F3/bassoon_F3_025_fortissimo_normal_w000.wav,bassoon,train,bassoon/F3/bassoon_F3_025_fortissimo_normal.mp3,0.0,0.3918,0.05733,0.1
work/windows/bassoon/F3/bassoon_F3_025_mezzo-piano_normal_w000.wav,bassoon,train,bassoon/F3/bassoon_F3_025_mezzo-piano_normal.mp3,0.0,0.3947,0.0529,0.1
work/windows/bassoon/F3/bassoon_F3_025_piano_normal_w000.wav,bassoon,train,bassoon/F3/bassoon_F3_025_piano_normal.mp3,0.0,0.2322,0.03042,0.1
work/windows/bassoon/F3/bassoon_F3_05_forte_normal_w000.wav,bassoon,train,bassoon/F3/bassoon_F3_05_forte_normal.mp3,0.0,0.4412,0.06277,0.1
work/windows/bassoon/F3/bassoon_F3_05_fortissimo_normal_w000.wav,bassoon,train,bassoon/F3/bassoon_F3_05_fortissimo_normal.mp3,0.0,0.4644,0.07298,0.1
work/windows/bassoon/F3/bassoon_F3_05_mezzo-piano_normal_w000.wav,bassoon,train,bassoon/F3/bassoon_F3_05_mezzo-piano_normal.mp3,0.0,0.4412,0.04625,0.1
work/windows/bassoon/F3/bassoon_F3_05_piano_normal_w000.wav,bassoon,train,bassoon/F3/bassoon_F3_05_piano_normal.mp3,0.0,0.418,0.0319,0.1
work/windows/bassoon/F3/bassoon_F3_15_forte_normal_w000.wav,bassoon,train,bassoon/F3/bassoon_F3_15_forte_normal.mp3,0.0,1.2539,0.07268,0.1
work/windows/bassoon/F3/bassoon_F3_15_fortissimo_normal_w000.wav,bassoon,train,bassoon/F3/bassoon_F3_15_fortissimo_normal.mp3,0.0,1.2539,0.08417,0.1
work/windows/bassoon/F3/bassoon_F3_15_mezzo-piano_normal_w000.wav,bassoon,train,bassoon/F3/bassoon_F3_15_mezzo-piano_normal.mp3,0.0,1.2074,0.06098,0.1
work/windows/bassoon/F3/bassoon_F3_15_piano_normal_w000.wav,bassoon,train,bassoon/F3/bassoon_F3_15_piano_normal.mp3,0.0,1.1842,0.03842,0.1
work/windows/bassoon/F3/bassoon_F3_1_forte_normal_w000.wav,bassoon,train,bassoon/F3/bassoon_F3_1_forte_normal.mp3,0.0,1.3003,0.08727,0.1
work/windows/bassoon/F3/bassoon_F3_1_fortissimo_normal_w000.wav,bassoon,train,bassoon/F3/bassoon_F3_1_fortissimo_normal.mp3,0.0,1.3468,0.08133,0.1
work/windows/bassoon/F3/bassoon_F3_1_mezzo-piano_normal_w000.wav,bassoon,train,bassoon/F3/bassoon_F3_1_mezzo-piano_normal.mp3,0.0,1.2074,0.06609,0.1
work/windows/bassoon/F3/bassoon_F3_1_piano_normal_w000.wav,bassoon,train,bassoon/F3/bassoon_F3_1_piano_normal.mp3,0.0,1.2539,0.03901,0.1
work/windows/bassoon/F4/bassoon_F4_025_forte_normal_w000.wav,bassoon,val,bassoon/F4/bassoon_F4_025_forte_normal.mp3,0.0,0.5108,0.07118,0.1
work/windows/bassoon/F4/bassoon_F4_025_fortissimo_normal_w000.wav,bassoon,val,bassoon/F4/bassoon_F4_025_fortissimo_normal.mp3,0.0,0.418,0.09352,0.1
work/windows/bassoon/F4/bassoon_F4_025_mezzo-piano_normal_w000.wav,bassoon,val,bassoon/F4/bassoon_F4_025_mezzo-piano_normal.mp3,0.0,0.2322,0.04911,0.1
work/windows/bassoon/F4/bassoon_F4_025_piano_normal_w000.wav,bassoon,val,bassoon/F4/bassoon_F4_025_piano_normal.mp3,0.0,0.3135,0.03646,0.1
work/windows/bassoon/F4/bassoon_F4_05_forte_normal_w000.wav,bassoon,val,bassoon/F4/bassoon_F4_05_forte_normal.mp3,0.0,1.4629,0.07901,0.1
work/windows/bassoon/F4/bassoon_F4_05_fortissimo_normal_w000.wav,bassoon,val,bassoon/F4/bassoon_F4_05_fortissimo_normal.mp3,0.0,1.4396,0.0999,0.1
work/windows/bassoon/F4/bassoon_F4_05_mezzo-forte_normal_w000.wav,bassoon,val,bassoon/F4/bassoon_F4_05_mezzo-forte_normal.mp3,0.0,0.3019,0.08912,0.1
work/windows/bassoon/F4/bassoon_F4_05_mezzo-piano_normal_w000.wav,bassoon,val,bassoon/F4/bassoon_F4_05_mezzo-piano_normal.mp3,0.0,0.418,0.05219,0.1
work/windows/bassoon/F4/bassoon_F4_05_piano_normal_w000.wav,bassoon,val,bassoon/F4/bassoon_F4_05_piano_normal.mp3,0.0,1.161,0.04855,0.1
work/windows/bassoon/F4/bassoon_F4_1_mezzo-forte_normal_w000.wav,bassoon,val,bassoon/F4/bassoon_F4_1_mezzo-forte_normal.mp3,0.0,1.37,0.07152,0.1
work/windows/bassoon/F4/bassoon_F4_1_mezzo-piano_normal_w000.wav,bassoon,val,bassoon/F4/bassoon_F4_1_mezzo-piano_normal.mp3,0.0,1.2074,0.06978,0.1
work/windows/bassoon/F4/bassoon_F4_1_piano_normal_w000.wav,bassoon,val,bassoon/F4/bassoon_F4_1_piano_normal.mp3,0.0,1.2074,0.04663,0.1
work/windows/bassoon/F5/bassoon_F5_025_mezzo-piano_normal_w000.wav,bassoon,train,bassoon/F5/bassoon_F5_025_mezzo-piano_normal.mp3,0.0,0.4644,0.02843,0.1
work/windows/bassoon/F5/bassoon_F5_05_mezzo-piano_normal_w000.wav,bassoon,train,bassoon/F5/bassoon_F5_05_mezzo-piano_normal.mp3,0.0,0.5486,0.02645,0.1
work/windows/bassoon/F5/bassoon_F5_15_mezzo-piano_normal_w000.wav,bassoon,train,bassoon/F5/bassoon_F5_15_mezzo-piano_normal.mp3,0.0,1.7183,0.02486,0.1
work/windows/bassoon/F5/bassoon_F5_1_mezzo-piano_normal_w000.wav,bassoon,train,bassoon/F5/bassoon_F5_1_mezzo-piano_normal.mp3,0.0,1.2278,0.02413,0.1
work/windows/bassoon/Fs2/bassoon_Fs2_025_forte_normal_w000.wav,bassoon,test,bassoon/Fs2/bassoon_Fs2_025_forte_normal.mp3,0.0,0.4412,0.06435,0.1
work/windows/bassoon/Fs2/bassoon_Fs2_025_fortissimo_normal_w000.wav,bassoon,test,bassoon/Fs2/bassoon_Fs2_025_fortissimo_normal.mp3,0.0,0.3483,0.07258,0.1
work/windows/bassoon/Fs2/bassoon_Fs2_025_mezzo-piano_normal_w000.wav,bassoon,test,bassoon/Fs2/bassoon_Fs2_025_mezzo-piano_normal.mp3,0.0,0.418,0.05051,0.1
work/windows/bassoon/Fs2/bassoon_Fs2_025_piano_normal_w000.wav,bassoon,test,bassoon/Fs2/bassoon_Fs2_025_piano_normal.mp3,0.0,0.2873,0.02447,0.1
work/windows/bassoon/Fs2/bassoon_Fs2_05_forte_normal_w000.wav,bassoon,test,bassoon/Fs2/bassoon_Fs2_05_forte_normal.mp3,0.0,1.4629,0.0692,0.1
work/windows/bassoon/Fs2/bassoon_Fs2_05_fortissimo_normal_w000.wav,bassoon,test,bassoon/Fs2/bassoon_Fs2_05_fortissimo_normal.mp3,0.0,0.5573,0.08145,0.1
work/windows/bassoon/Fs2/bassoon_Fs2_05_mezzo-forte_normal_w000.wav,bassoon,test,bassoon/Fs2/bassoon_Fs2_05_mezzo-forte_normal.mp3,0.0,0.2786,0.04551,0.1
work/windows/bassoon/Fs2/bassoon_Fs2_05_mezzo-piano_normal_w000.wav,bassoon,test,bassoon/Fs2/bassoon_Fs2_05_mezzo-piano_normal.mp3,0.0,1.2307,0.06384,0.1
work/windows/bassoon/Fs2/bassoon_Fs2_05_piano_normal_w000.wav,bassoon,test,bassoon/Fs2/bassoon_Fs2_05_piano_normal.mp3,0.0,0.4644,0.02858,0.1
work/windows/bassoon/Fs2/bassoon_Fs2_15_fortissimo_normal_w000.wav,bassoon,test,bassoon/Fs2/bassoon_Fs2_15_fortissimo_normal.mp3,0.0,0.6502,0.11012,0.1
work/windows/bassoon/Fs2/bassoon_Fs2_1_forte_normal_w000.wav,bassoon,test,bassoon/Fs2/bassoon_Fs2_1_forte_normal.mp3,0.0,1.3235,0.07242,0.1
work/windows/bassoon/Fs2/bassoon_Fs2_1_fortissimo_normal_w000.wav,bassoon,test,bassoon/Fs2/bassoon_Fs2_1_fortissimo_normal.mp3,0.0,1.3235,0.0844,0.1
work/windows/bassoon/Fs2/bassoon_Fs2_1_mezzo-forte_normal_w000.wav,bassoon,test,bassoon/Fs2/bassoon_Fs2_1_mezzo-forte_normal.mp3,0.0,1.4396,0.05712,0.1
work/windows/bassoon/Fs2/bassoon_Fs2_1_piano_normal_w000.wav,bassoon,test,bassoon/Fs2/bassoon_Fs2_1_piano_normal.mp3,0.0,1.5093,0.03812,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_025_forte_normal_w000.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_025_forte_normal.mp3,0.0,0.2786,0.07317,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_025_fortissimo_normal_w000.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_025_fortissimo_normal.mp3,0.0,1.2074,0.10078,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_025_mezzo-piano_normal_w000.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_025_mezzo-piano_normal.mp3,0.0,0.3251,0.06292,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_025_piano_normal_w000.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_025_piano_normal.mp3,0.0,0.2322,0.0337,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_05_forte_normal_w000.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_05_forte_normal.mp3,0.0,0.4412,0.0805,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_05_fortissimo_normal_w000.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_05_fortissimo_normal.mp3,0.0,0.3715,0.09457,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_05_mezzo-piano_normal_w000.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_05_mezzo-piano_normal.mp3,0.0,0.3715,0.06675,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_05_piano_normal_w000.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_05_piano_normal.mp3,0.0,0.3396,0.0343,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_15_forte_normal_w000.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_15_forte_normal.mp3,0.0,1.2307,0.0883,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_15_mezzo-piano_normal_w000.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_15_mezzo-piano_normal.mp3,0.0,1.2074,0.07548,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_15_piano_normal_w000.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_15_piano_normal.mp3,0.0,1.2539,0.04251,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_1_forte_normal_w000.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_1_forte_normal.mp3,0.0,1.4396,0.08996,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_1_fortissimo_normal_w000.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_1_fortissimo_normal.mp3,0.0,1.3468,0.10046,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_1_mezzo-piano_normal_w000.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_1_mezzo-piano_normal.mp3,0.0,1.2771,0.08027,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_1_piano_normal_w000.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_1_piano_normal.mp3,0.0,1.2278,0.04571,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal_w000.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal.mp3,0.0,3.0,0.07723,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal_w001.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal.mp3,3.0,3.0,0.08109,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal_w002.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal.mp3,6.0,3.0,0.07965,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal_w003.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal.mp3,9.0,3.0,0.07846,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal_w004.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal.mp3,12.0,3.0,0.08024,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal_w005.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal.mp3,15.0,3.0,0.08101,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal_w006.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal.mp3,18.0,3.0,0.08159,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal_w007.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal.mp3,21.0,3.0,0.08045,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal_w008.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal.mp3,24.0,3.0,0.07994,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal_w009.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal.mp3,27.0,3.0,0.08069,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal_w010.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal.mp3,30.0,3.0,0.08058,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal_w011.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal.mp3,33.0,3.0,0.07814,0.1
work/windows/bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal_w012.wav,bassoon,train,bassoon/Fs3/bassoon_Fs3_very-long_mezzo-forte_normal.mp3,36.0,3.0,0.0773,0.1
