path,label,family,duration_s,sample_rate,note,midi,dynamic,technique,is_plain,is_phrase,resampled_path,resampled_dur_s,status,trimmed_path,trimmed_dur_s,trim_flag
clarinet/Fs3/clarinet_Fs3_05_fortissimo_normal.mp3,clarinet,woodwind,1.1495,44100,Fs3,54,fortissimo,normal,1,0,work/resampled/clarinet/Fs3/clarinet_Fs3_05_fortissimo_normal.wav,1.1494,ok,work/trimmed/clarinet/Fs3/clarinet_Fs3_05_fortissimo_normal.wav,1.1262,ok
clarinet/Fs3/clarinet_Fs3_05_pianissimo_normal.mp3,clarinet,woodwind,1.0973,44100,Fs3,54,pianissimo,normal,1,0,work/resampled/clarinet/Fs3/clarinet_Fs3_05_pianissimo_normal.wav,1.0971,ok,work/trimmed/clarinet/Fs3/clarinet_Fs3_05_pianissimo_normal.wav,1.0913,ok
clarinet/Fs3/clarinet_Fs3_05_piano_normal.mp3,clarinet,woodwind,1.1234,44100,Fs3,54,piano,normal,1,0,work/resampled/clarinet/Fs3/clarinet_Fs3_05_piano_normal.wav,1.1233,ok,work/trimmed/clarinet/Fs3/clarinet_Fs3_05_piano_normal.wav,1.1233,ok
clarinet/Fs3/clarinet_Fs3_15_forte_normal.mp3,clarinet,woodwind,2.2727,44100,Fs3,54,forte,normal,1,0,work/resampled/clarinet/Fs3/clarinet_Fs3_15_forte_normal.wav,2.2727,ok,work/trimmed/clarinet/Fs3/clarinet_Fs3_15_forte_normal.wav,2.2494,ok
clarinet/Fs3/clarinet_Fs3_15_fortissimo_normal.mp3,clarinet,woodwind,2.2205,44100,Fs3,54,fortissimo,normal,1,0,work/resampled/clarinet/Fs3/clarinet_Fs3_15_fortissimo_normal.wav,2.2204,ok,work/trimmed/clarinet/Fs3/clarinet_Fs3_15_fortissimo_normal.wav,2.1827,ok
clarinet/Fs3/clarinet_Fs3_15_pianissimo_normal.mp3,clarinet,woodwind,2.1944,44100,Fs3,54,pianissimo,normal,1,0,work/resampled/clarinet/Fs3/clarinet_Fs3_15_pianissimo_normal.wav,2.1943,ok,work/trimmed/clarinet/Fs3/clarinet_Fs3_15_pianissimo_normal.wav,2.1943,ok
clarinet/Fs3/clarinet_Fs3_15_piano_normal.mp3,clarinet,woodwind,2.2205,44100,Fs3,54,piano,normal,1,0,work/resampled/clarinet/Fs3/clarinet_Fs3_15_piano_normal.wav,2.2204,ok,work/trimmed/clarinet/Fs3/clarinet_Fs3_15_piano_normal.wav,2.2204,ok
clarinet/Fs3/clarinet_Fs3_1_forte_normal.mp3,clarinet,woodwind,1.7503,44100,Fs3,54,forte,normal,1,0,work/resampled/clarinet/Fs3/clarinet_Fs3_1_forte_normal.wav,1.7502,ok,work/trimmed/clarinet/Fs3/clarinet_Fs3_1_forte_normal.wav,1.7502,ok
clarinet/Fs3/clarinet_Fs3_1_fortissimo_normal.mp3,clarinet,woodwind,1.698,44100,Fs3,54,fortissimo,normal,1,0,work/resampled/clarinet/Fs3/clarinet_Fs3_1_fortissimo_normal.wav,1.698,ok,work/trimmed/clarinet/Fs3/clarinet_Fs3_1_fortissimo_normal.wav,1.6718,ok
clarinet/Fs3/clarinet_Fs3_1_pianissimo_normal.mp3,clarinet,woodwind,1.489,44100,Fs3,54,pianissimo,normal,1,0,work/resampled/clarinet/Fs3/clarinet_Fs3_1_pianissimo_normal.wav,1.489,ok,work/trimmed/clarinet/Fs3/clarinet_Fs3_1_pianissimo_normal.wav,1.4861,ok
clarinet/Fs3/clarinet_Fs3_1_piano_normal.mp3,clarinet,woodwind,1.5935,44100,Fs3,54,piano,normal,1,0,work/resampled/clarinet/Fs3/clarinet_Fs3_1_piano_normal.wav,1.5935,ok,work/trimmed/clarinet/Fs3/clarinet_Fs3_1_piano_normal.wav,1.5935,ok
clarinet/Fs4/clarinet_Fs4_025_forte_normal.mp3,clarinet,woodwind,0.4441,44100,Fs4,66,forte,normal,1,0,work/resampled/clarinet/Fs4/clarinet_Fs4_025_forte_normal.wav,0.4441,ok,work/trimmed/clarinet/Fs4/clarinet_Fs4_025_forte_normal.wav,0.4412,ok
clarinet/Fs4/clarinet_Fs4_025_fortissimo_normal.mp3,clarinet,woodwind,0.3658,44100,Fs4,66,fortissimo,normal,1,0,work/resampled/clarinet/Fs4/clarinet_Fs4_025_fortissimo_normal.wav,0.3657,ok,work/trimmed/clarinet/Fs4/clarinet_Fs4_025_fortissimo_normal.wav,0.3425,ok
clarinet/Fs4/clarinet_Fs4_025_pianissimo_normal.mp3,clarinet,woodwind,0.5747,44100,Fs4,66,pianissimo,normal,1,0,work/resampled/clarinet/Fs4/clarinet_Fs4_025_pianissimo_normal.wav,0.5747,ok,work/trimmed/clarinet/Fs4/clarinet_Fs4_025_pianissimo_normal.wav,0.5573,ok
clarinet/Fs4/clarinet_Fs4_025_piano_normal.mp3,clarinet,woodwind,0.4441,44100,Fs4,66,piano,normal,1,0,work/resampled/clarinet/Fs4/clarinet_Fs4_025_piano_normal.wav,0.4441,ok,work/trimmed/clarinet/Fs4/clarinet_Fs4_025_piano_normal.wav,0.418,ok
clarinet/Fs4/clarinet_Fs4_05_forte_normal.mp3,clarinet,woodwind,0.9666,44100,Fs4,66,forte,normal,1,0,work/resampled/clarinet/Fs4/clarinet_Fs4_05_forte_normal.wav,0.9665,ok,work/trimmed/clarinet/Fs4/clarinet_Fs4_05_forte_normal.wav,0.9433,ok
clarinet/Fs4/clarinet_Fs4_05_fortissimo_normal.mp3,clarinet,woodwind,1.045,44100,Fs4,66,fortissimo,normal,1,0,work/resampled/clarinet/Fs4/clarinet_Fs4_05_fortissimo_normal.wav,1.0449,ok,work/trimmed/clarinet/Fs4/clarinet_Fs4_05_fortissimo_normal.wav,1.0217,ok
clarinet/Fs4/clarinet_Fs4_05_pianissimo_normal.mp3,clarinet,woodwind,1.045,44100,Fs4,66,pianissimo,normal,1,0,work/resampled/clarinet/Fs4/clarinet_Fs4_05_pianissimo_normal.wav,1.0449,ok,work/trimmed/clarinet/Fs4/clarinet_Fs4_05_pianissimo_normal.wav,1.0449,ok
clarinet/Fs4/clarinet_Fs4_05_piano_normal.mp3,clarinet,woodwind,1.1234,44100,Fs4,66,piano,normal,1,0,work/resampled/clarinet/Fs4/clarinet_Fs4_05_piano_normal.wav,1.1233,ok,work/trimmed/clarinet/Fs4/clarinet_Fs4_05_piano_normal.wav,1.1,ok
clarinet/Fs4/clarinet_Fs4_15_forte_normal.mp3,clarinet,woodwind,2.1944,44100,Fs4,66,forte,normal,1,0,work/resampled/clarinet/Fs4/clarinet_Fs4_15_forte_normal.wav,2.1943,ok,work/trimmed/clarinet/Fs4/clarinet_Fs4_15_forte_normal.wav,2.1711,ok
clarinet/Fs4/clarinet_Fs4_15_fortissimo_normal.mp3,clarinet,woodwind,2.4295,44100,Fs4,66,fortissimo,normal,1,0,work/resampled/clarinet/Fs4/clarinet_Fs4_15_fortissimo_normal.wav,2.4294,ok,work/trimmed/clarinet/Fs4/clarinet_Fs4_15_fortissimo_normal.wav,2.4062,ok
clarinet/Fs4/clarinet_Fs4_15_pianissimo_normal.mp3,clarinet,woodwind,2.2205,44100,Fs4,66,pianissimo,normal,1,0,work/resampled/clarinet/Fs4/clarinet_Fs4_15_pianissimo_normal.wav,2.2204,ok,work/trimmed/clarinet/Fs4/clarinet_Fs4_15_pianissimo_normal.wav,2.2204,ok
clarinet/Fs4/clarinet_Fs4_15_piano_normal.mp3,clarinet,woodwind,2.1944,44100,Fs4,66,piano,normal,1,0,work/resampled/clarinet/Fs4/clarinet_Fs4_15_piano_normal.wav,2.1943,ok,work/trimmed/clarinet/Fs4/clarinet_Fs4_15_piano_normal.wav,2.1943,ok
clarinet/Fs4/clarinet_Fs4_1_forte_normal.mp3,clarinet,woodwind,1.7503,44100,Fs4,66,forte,normal,1,0,work/resampled/clarinet/Fs4/clarinet_Fs4_1_forte_normal.wav,1.7502,ok,work/trimmed/clarinet/Fs4/clarinet_Fs4_1_forte_normal.wav,1.7183,ok
clarinet/Fs4/clarinet_Fs4_1_fortissimo_normal.mp3,clarinet,woodwind,1.5935,44100,Fs4,66,fortissimo,normal,1,0,work/resampled/clarinet/Fs4/clarinet_Fs4_1_fortissimo_normal.wav,1.5935,ok,work/trimmed/clarinet/Fs4/clarinet_Fs4_1_fortissimo_normal.wav,1.5557,ok
clarinet/Fs4/clarinet_Fs4_1_pianissimo_normal.mp3,clarinet,woodwind,1.6458,44100,Fs4,66,pianissimo,normal,1,0,work/resampled/clarinet/Fs4/clarinet_Fs4_1_pianissimo_normal.wav,1.6457,ok,work/trimmed/clarinet/Fs4/clarinet_Fs4_1_pianissimo_normal.wav,1.6254,ok
clarinet/Fs4/clarinet_Fs4_1_piano_normal.mp3,clarinet,woodwind,1.6458,44100,Fs4,66,piano,normal,1,0,work/resampled/clarinet/Fs4/clarinet_Fs4_1_piano_normal.wav,1.6457,ok,work/trimmed/clarinet/Fs4/clarinet_Fs4_1_piano_normal.wav,1.6457,ok
clarinet/Fs5/clarinet_Fs5_025_forte_normal.mp3,clarinet,woodwind,0.3919,44100,Fs5,78,forte,normal,1,0,work/resampled/clarinet/Fs5/clarinet_Fs5_025_forte_normal.wav,0.3918,ok,work/trimmed/clarinet/Fs5/clarinet_Fs5_025_forte_normal.wav,0.3483,ok
clarinet/Fs5/clarinet_Fs5_025_fortissimo_normal.mp3,clarinet,woodwind,0.3396,44100,Fs5,78,fortissimo,normal,1,0,work/resampled/clarinet/Fs5/clarinet_Fs5_025_fortissimo_normal.wav,0.3396,ok,work/trimmed/clarinet/Fs5/clarinet_Fs5_025_fortissimo_normal.wav,0.3019,ok
clarinet/Fs5/clarinet_Fs5_025_pianissimo_normal.mp3,clarinet,woodwind,0.4441,44100,Fs5,78,pianissimo,normal,1,0,work/resampled/clarinet/Fs5/clarinet_Fs5_025_pianissimo_normal.wav,0.4441,ok,work/trimmed/clarinet/Fs5/clarinet_Fs5_025_pianissimo_normal.wav,0.418,ok
clarinet/Fs5/clarinet_Fs5_025_piano_normal.mp3,clarinet,woodwind,0.3658,44100,Fs5,78,piano,normal,1,0,work/resampled/clarinet/Fs5/clarinet_Fs5_025_piano_normal.wav,0.3657,ok,work/trimmed/clarinet/Fs5/clarinet_Fs5_025_piano_normal.wav,0.3251,ok
clarinet/Fs5/clarinet_Fs5_05_forte_normal.mp3,clarinet,woodwind,0.9666,44100,Fs5,78,forte,normal,1,0,work/resampled/clarinet/Fs5/clarinet_Fs5_05_forte_normal.wav,0.9665,ok,work/trimmed/clarinet/Fs5/clarinet_Fs5_05_forte_normal.wav,0.9288,ok
clarinet/Fs5/clarinet_Fs5_05_fortissimo_normal.mp3,clarinet,woodwind,0.9928,44100,Fs5,78,fortissimo,normal,1,0,work/resampled/clarinet/Fs5/clarinet_Fs5_05_fortissimo_normal.wav,0.9927,ok,work/trimmed/clarinet/Fs5/clarinet_Fs5_05_fortissimo_normal.wav,0.952,ok
clarinet/Fs5/clarinet_Fs5_05_pianissimo_normal.mp3,clarinet,woodwind,1.0711,44100,Fs5,78,pianissimo,normal,1,0,work/resampled/clarinet/Fs5/clarinet_Fs5_05_pianissimo_normal.wav,1.071,ok,work/trimmed/clarinet/Fs5/clarinet_Fs5_05_pianissimo_normal.wav,1.0478,ok
clarinet/Fs5/clarinet_Fs5_05_piano_normal.mp3,clarinet,woodwind,0.9928,44100,Fs5,78,piano,normal,1,0,work/resampled/clarinet/Fs5/clarinet_Fs5_05_piano_normal.wav,0.9927,ok,work/trimmed/clarinet/Fs5/clarinet_Fs5_05_piano_normal.wav,0.9694,ok
clarinet/Fs5/clarinet_Fs5_15_forte_normal.mp3,clarinet,woodwind,2.116,44100,Fs5,78,forte,normal,1,0,work/resampled/clarinet/Fs5/clarinet_Fs5_15_forte_normal.wav,2.1159,ok,work/trimmed/clarinet/Fs5/clarinet_Fs5_15_forte_normal.wav,2.0898,ok
clarinet/Fs5/clarinet_Fs5_15_fortissimo_normal.mp3,clarinet,woodwind,2.3773,44100,Fs5,78,fortissimo,normal,1,0,work/resampled/clarinet/Fs5/clarinet_Fs5_15_fortissimo_normal.wav,2.3771,ok,work/trimmed/clarinet/Fs5/clarinet_Fs5_15_fortissimo_normal.wav,2.322,ok
clarinet/Fs5/clarinet_Fs5_15_pianissimo_normal.mp3,clarinet,woodwind,1.9331,44100,Fs5,78,pianissimo,normal,1,0,work/resampled/clarinet/Fs5/clarinet_Fs5_15_pianissimo_normal.wav,1.9331,ok,work/trimmed/clarinet/Fs5/clarinet_Fs5_15_pianissimo_normal.wav,1.9098,ok
clarinet/Fs5/clarinet_Fs5_15_piano_normal.mp3,clarinet,woodwind,1.9854,44100,Fs5,78,piano,normal,1,0,work/resampled/clarinet/Fs5/clarinet_Fs5_15_piano_normal.wav,1.9853,ok,work/trimmed/clarinet/Fs5/clarinet_Fs5_15_piano_normal.wav,1.9505,ok
clarinet/Fs5/clarinet_Fs5_1_forte_normal.mp3,clarinet,woodwind,1.489,44100,Fs5,78,forte,normal,1,0,work/resampled/clarinet/Fs5/clarinet_Fs5_1_forte_normal.wav,1.489,ok,work/trimmed/clarinet/Fs5/clarinet_Fs5_1_forte_normal.wav,1.4658,ok
clarinet/Fs5/clarinet_Fs5_1_fortissimo_normal.mp3,clarinet,woodwind,1.5413,44100,Fs5,78,fortissimo,normal,1,0,work/resampled/clarinet/Fs5/clarinet_Fs5_1_fortissimo_normal.wav,1.5412,ok,work/trimmed/clarinet/Fs5/clarinet_Fs5_1_fortissimo_normal.wav,1.5093,ok
clarinet/Fs5/clarinet_Fs5_1_pianissimo_normal.mp3,clarinet,woodwind,1.4106,44100,Fs5,78,pianissimo,normal,1,0,work/resampled/clarinet/Fs5/clarinet_Fs5_1_pianissimo_normal.wav,1.4106,ok,work/trimmed/clarinet/Fs5/clarinet_Fs5_1_pianissimo_normal.wav,1.3874,ok
clarinet/Fs5/clarinet_Fs5_1_piano_normal.mp3,clarinet,woodwind,1.5413,44100,Fs5,78,piano,normal,1,0,work/resampled/clarinet/Fs5/clarinet_Fs5_1_piano_normal.wav,1.5412,ok,work/trimmed/clarinet/Fs5/clarinet_Fs5_1_piano_normal.wav,1.5093,ok
clarinet/Fs6/clarinet_Fs6_025_forte_normal.mp3,clarinet,woodwind,0.3396,44100,Fs6,90,forte,normal,1,0,work/resampled/clarinet/Fs6/clarinet_Fs6_025_forte_normal.wav,0.3396,ok,work/trimmed/clarinet/Fs6/clarinet_Fs6_025_forte_normal.wav,0.3019,ok
clarinet/Fs6/clarinet_Fs6_025_fortissimo_normal.mp3,clarinet,woodwind,0.3396,44100,Fs6,90,fortissimo,normal,1,0,work/resampled/clarinet/Fs6/clarinet_Fs6_025_fortissimo_normal.wav,0.3396,ok,work/trimmed/clarinet/Fs6/clarinet_Fs6_025_fortissimo_normal.wav,0.3019,ok
clarinet/Fs6/clarinet_Fs6_025_pianissimo_normal.mp3,clarinet,woodwind,0.3658,44100,Fs6,90,pianissimo,normal,1,0,work/resampled/clarinet/Fs6/clarinet_Fs6_025_pianissimo_normal.wav,0.3657,ok,work/trimmed/clarinet/Fs6/clarinet_Fs6_025_pianissimo_normal.wav,0.3019,ok
clarinet/Fs6/clarinet_Fs6_025_piano_normal.mp3,clarinet,woodwind,0.3658,44100,Fs6,90,piano,normal,1,0,work/resampled/clarinet/Fs6/clarinet_Fs6_025_piano_normal.wav,0.3657,ok,work/trimmed/clarinet/Fs6/clarinet_Fs6_025_piano_normal.wav,0.3019,ok
clarinet/Fs6/clarinet_Fs6_05_forte_normal.mp3,clarinet,woodwind,0.9928,44100,Fs6,90,forte,normal,1,0,work/resampled/clarinet/Fs6/clarinet_Fs6_05_forte_normal.wav,0.9927,ok,work/trimmed/clarinet/Fs6/clarinet_Fs6_05_forte_normal.wav,0.952,ok
clarinet/Fs6/clarinet_Fs6_05_fortissimo_normal.mp3,clarinet,woodwind,1.045,44100,Fs6,90,fortissimo,normal,1,0,work/resampled/clarinet/Fs6/clarinet_Fs6_05_fortissimo_normal.wav,1.0449,ok,work/trimmed/clarinet/Fs6/clarinet_Fs6_05_fortissimo_normal.wav,0.9985,ok
clarinet/Fs6/clarinet_Fs6_05_pianissimo_normal.mp3,clarinet,woodwind,0.9144,44100,Fs6,90,pianissimo,normal,1,0,work/resampled/clarinet/Fs6/clarinet_Fs6_05_pianissimo_normal.wav,0.9143,ok,work/trimmed/clarinet/Fs6/clarinet_Fs6_05_pianissimo_normal.wav,0.8824,ok
clarinet/Fs6/clarinet_Fs6_05_piano_normal.mp3,clarinet,woodwind,0.8882,44100,Fs6,90,piano,normal,1,0,work/resampled/clarinet/Fs6/clarinet_Fs6_05_piano_normal.wav,0.8882,ok,work/trimmed/clarinet/Fs6/clarinet_Fs6_05_piano_normal.wav,0.8591,ok
clarinet/Fs6/clarinet_Fs6_15_forte_normal.mp3,clarinet,woodwind,2.0899,44100,Fs6,90,forte,normal,1,0,work/resampled/clarinet/Fs6/clarinet_Fs6_15_forte_normal.wav,2.0898,ok,work/trimmed/clarinet/Fs6/clarinet_Fs6_15_forte_normal.wav,2.0666,ok
clarinet/Fs6/clarinet_Fs6_15_fortissimo_normal.mp3,clarinet,woodwind,2.0638,44100,Fs6,90,fortissimo,normal,1,0,work/resampled/clarinet/Fs6/clarinet_Fs6_15_fortissimo_normal.wav,2.0637,ok,work/trimmed/clarinet/Fs6/clarinet_Fs6_15_fortissimo_normal.wav,2.0201,ok
clarinet/Fs6/clarinet_Fs6_15_pianissimo_normal.mp3,clarinet,woodwind,1.7764,44100,Fs6,90,pianissimo,normal,1,0,work/resampled/clarinet/Fs6/clarinet_Fs6_15_pianissimo_normal.wav,1.7763,ok,work/trimmed/clarinet/Fs6/clarinet_Fs6_15_pianissimo_normal.wav,1.7415,ok
clarinet/Fs6/clarinet_Fs6_15_piano_normal.mp3,clarinet,woodwind,1.907,44100,Fs6,90,piano,normal,1,0,work/resampled/clarinet/Fs6/clarinet_Fs6_15_piano_normal.wav,1.9069,ok,work/trimmed/clarinet/Fs6/clarinet_Fs6_15_piano_normal.wav,1.8808,ok
clarinet/Fs6/clarinet_Fs6_1_forte_normal.mp3,clarinet,woodwind,1.5674,44100,Fs6,90,forte,normal,1,0,work/resampled/clarinet/Fs6/clarinet_Fs6_1_forte_normal.wav,1.5673,ok,work/trimmed/clarinet/Fs6/clarinet_Fs6_1_forte_normal.wav,1.5093,ok
clarinet/Fs6/clarinet_Fs6_1_fortissimo_normal.mp3,clarinet,woodwind,1.489,44100,Fs6,90,fortissimo,normal,1,0,work/resampled/clarinet/Fs6/clarinet_Fs6_1_fortissimo_normal.wav,1.489,ok,work/trimmed/clarinet/Fs6/clarinet_Fs6_1_fortissimo_normal.wav,1.4629,ok
clarinet/Fs6/clarinet_Fs6_1_pianissimo_normal.mp3,clarinet,woodwind,1.2018,44100,Fs6,90,pianissimo,normal,1,0,work/resampled/clarinet/Fs6/clarinet_Fs6_1_pianissimo_normal.wav,1.2016,ok,work/trimmed/clarinet/Fs6/clarinet_Fs6_1_pianissimo_normal.wav,1.1784,ok
clarinet/Fs6/clarinet_Fs6_1_piano_normal.mp3,clarinet,woodwind,1.5151,44100,Fs6,90,piano,normal,1,0,work/resampled/clarinet/Fs6/clarinet_Fs6_1_piano_normal.wav,1.5151,ok,work/trimmed/clarinet/Fs6/clarinet_Fs6_1_piano_normal.wav,1.4861,ok
clarinet/G3/clarinet_G3_025_forte_normal.mp3,clarinet,woodwind,0.4703,44100,G3,55,forte,normal,1,0,work/resampled/clarinet/G3/clarinet_G3_025_forte_normal.wav,0.4702,ok,work/trimmed/clarinet/G3/clarinet_G3_025_forte_normal.wav,0.4644,ok
clarinet/G3/clarinet_G3_025_fortissimo_normal.mp3,clarinet,woodwind,0.3919,44100,G3,55,fortissimo,normal,1,0,work/resampled/clarinet/G3/clarinet_G3_025_fortissimo_normal.wav,0.3918,ok,work/trimmed/clarinet/G3/clarinet_G3_025_fortissimo_normal.wav,0.3686,ok
clarinet/G3/clarinet_G3_025_pianissimo_normal.mp3,clarinet,woodwind,0.627,44100,G3,55,pianissimo,normal,1,0,work/resampled/clarinet/G3/clarinet_G3_025_pianissimo_normal.wav,0.6269,ok,work/trimmed/clarinet/G3/clarinet_G3_025_pianissimo_normal.wav,0.6269,ok
clarinet/G3/clarinet_G3_025_piano_normal.mp3,clarinet,woodwind,0.5486,44100,G3,55,piano,normal,1,0,work/resampled/clarinet/G3/clarinet_G3_025_piano_normal.wav,0.5486,ok,work/trimmed/clarinet/G3/clarinet_G3_025_piano_normal.wav,0.5486,ok
clarinet/G3/clarinet_G3_05_forte_normal.mp3,clarinet,woodwind,1.0711,44100,G3,55,forte,normal,1,0,work/resampled/clarinet/G3/clarinet_G3_05_forte_normal.wav,1.071,ok,work/trimmed/clarinet/G3/clarinet_G3_05_forte_normal.wav,1.0478,ok
clarinet/G3/clarinet_G3_05_fortissimo_normal.mp3,clarinet,woodwind,1.045,44100,G3,55,fortissimo,normal,1,0,work/resampled/clarinet/G3/clarinet_G3_05_fortissimo_normal.wav,1.0449,ok,work/trimmed/clarinet/G3/clarinet_G3_05_fortissimo_normal.wav,1.0217,ok
clarinet/G3/clarinet_G3_05_pianissimo_normal.mp3,clarinet,woodwind,1.1234,44100,G3,55,pianissimo,normal,1,0,work/resampled/clarinet/G3/clarinet_G3_05_pianissimo_normal.wav,1.1233,ok,work/trimmed/clarinet/G3/clarinet_G3_05_pianissimo_normal.wav,1.1233,ok
clarinet/G3/clarinet_G3_05_piano_normal.mp3,clarinet,woodwind,1.1234,44100,G3,55,piano,normal,1,0,work/resampled/clarinet/G3/clarinet_G3_05_piano_normal.wav,1.1233,ok,work/trimmed/clarinet/G3/clarinet_G3_05_piano_normal.wav,1.1233,ok
clarinet/G3/clarinet_G3_15_forte_normal.mp3,clarinet,woodwind,2.1944,44100,G3,55,forte,normal,1,0,work/resampled/clarinet/G3/clarinet_G3_15_forte_normal.wav,2.1943,ok,work/trimmed/clarinet/G3/clarinet_G3_15_forte_normal.wav,2.1595,ok
clarinet/G3/clarinet_G3_15_fortissimo_normal.mp3,clarinet,woodwind,2.3511,44100,G3,55,fortissimo,normal,1,0,work/resampled/clarinet/G3/clarinet_G3_15_fortissimo_normal.wav,2.351,ok,work/trimmed/clarinet/G3/clarinet_G3_15_fortissimo_normal.wav,2.3278,ok
clarinet/G3/clarinet_G3_15_pianissimo_normal.mp3,clarinet,woodwind,2.2205,44100,G3,55,pianissimo,normal,1,0,work/resampled/clarinet/G3/clarinet_G3_15_pianissimo_normal.wav,2.2204,ok,work/trimmed/clarinet/G3/clarinet_G3_15_pianissimo_normal.wav,2.2204,ok
clarinet/G3/clarinet_G3_15_piano_normal.mp3,clarinet,woodwind,2.2727,44100,G3,55,piano,normal,1,0,work/resampled/clarinet/G3/clarinet_G3_15_piano_normal.wav,2.2727,ok,work/trimmed/clarinet/G3/clarinet_G3_15_piano_normal.wav,2.2523,ok
clarinet/G3/clarinet_G3_1_forte_normal.mp3,clarinet,woodwind,1.7241,44100,G3,55,forte,normal,1,0,work/resampled/clarinet/G3/clarinet_G3_1_forte_normal.wav,1.7241,ok,work/trimmed/clarinet/G3/clarinet_G3_1_forte_normal.wav,1.7009,ok
clarinet/G3/clarinet_G3_1_fortissimo_normal.mp3,clarinet,woodwind,1.7241,44100,G3,55,fortissimo,normal,1,0,work/resampled/clarinet/G3/clarinet_G3_1_fortissimo_normal.wav,1.7241,ok,work/trimmed/clarinet/G3/clarinet_G3_1_fortissimo_normal.wav,1.7009,ok
clarinet/G3/clarinet_G3_1_pianissimo_normal.mp3,clarinet,woodwind,12.147,44100,G3,55,pianissimo,normal,1,0,work/resampled/clarinet/G3/clarinet_G3_1_pianissimo_normal.wav,12.1469,ok,work/trimmed/clarinet/G3/clarinet_G3_1_pianissimo_normal.wav,12.0976,ok
clarinet/G3/clarinet_G3_1_piano_normal.mp3,clarinet,woodwind,1.7241,44100,G3,55,piano,normal,1,0,work/resampled/clarinet/G3/clarinet_G3_1_piano_normal.wav,1.7241,ok,work/trimmed/clarinet/G3/clarinet_G3_1_piano_normal.wav,1.7241,ok
clarinet/G3/clarinet_G3_phrase_mezzo-forte_fluttertonguing.mp3,clarinet,woodwind,4.9111,44100,G3,55,mezzo-forte,fluttertonguing,0,1,work/resampled/clarinet/G3/clarinet_G3_phrase_mezzo-forte_fluttertonguing.wav,4.911,ok,work/trimmed/clarinet/G3/clarinet_G3_phrase_mezzo-forte_fluttertonguing.wav,4.853,ok
clarinet/G3/clarinet_G3_phrase_mezzo-forte_nonlegato.mp3,clarinet,woodwind,8.6466,44100,G3,55,mezzo-forte,nonlegato,0,1,work/resampled/clarinet/G3/clarinet_G3_phrase_mezzo-forte_nonlegato.wav,8.6465,ok,work/trimmed/clarinet/G3/clarinet_G3_phrase_mezzo-forte_nonlegato.wav,8.5914,ok
clarinet/G3/clarinet_G3_phrase_mezzo-forte_staccatissimo.mp3,clarinet,woodwind,8.7511,44100,G3,55,mezzo-forte,staccatissimo,0,1,work/resampled/clarinet/G3/clarinet_G3_phrase_mezzo-forte_staccatissimo.wav,8.751,ok,work/trimmed/clarinet/G3/clarinet_G3_phrase_mezzo-forte_staccatissimo.wav,8.6378,ok
clarinet/G3/clarinet_G3_phrase_mezzo-forte_staccato.mp3,clarinet,woodwind,8.8034,44100,G3,55,mezzo-forte,staccato,0,1,work/resampled/clarinet/G3/clarinet_G3_phrase_mezzo-forte_staccato.wav,8.8033,ok,work/trimmed/clarinet/G3/clarinet_G3_phrase_mezzo-forte_staccato.wav,8.4753,ok
clarinet/G3/clarinet_G3_phrase_mezzo-forte_tongued-slur.mp3,clarinet,woodwind,9.2735,44100,G3,55,mezzo-forte,tongued-slur,0,1,work/resampled/clarinet/G3/clarinet_G3_phrase_mezzo-forte_tongued-slur.wav,9.2735,ok,work/trimmed/clarinet/G3/clarinet_G3_phrase_mezzo-forte_tongued-slur.wav,9.2415,ok
clarinet/G4/clarinet_G4_025_forte_normal.mp3,clarinet,woodwind,0.4441,44100,G4,67,forte,normal,1,0,work/resampled/clarinet/G4/clarinet_G4_025_forte_normal.wav,0.4441,ok,work/trimmed/clarinet/G4/clarinet_G4_025_forte_normal.wav,0.418,ok
clarinet/G4/clarinet_G4_025_fortissimo_normal.mp3,clarinet,woodwind,0.3919,44100,G4,67,fortissimo,normal,1,0,work/resampled/clarinet/G4/clarinet_G4_025_fortissimo_normal.wav,0.3918,ok,work/trimmed/clarinet/G4/clarinet_G4_025_fortissimo_normal.wav,0.3483,ok
clarinet/G4/clarinet_G4_025_pianissimo_normal.mp3,clarinet,woodwind,0.5225,44100,G4,67,pianissimo,normal,1,0,work/resampled/clarinet/G4/clarinet_G4_025_pianissimo_normal.wav,0.5224,ok,work/trimmed/clarinet/G4/clarinet_G4_025_pianissimo_normal.wav,0.5108,ok
clarinet/G4/clarinet_G4_025_piano_normal.mp3,clarinet,woodwind,0.418,44100,G4,67,piano,normal,1,0,work/resampled/clarinet/G4/clarinet_G4_025_piano_normal.wav,0.418,ok,work/trimmed/clarinet/G4/clarinet_G4_025_piano_normal.wav,0.3947,ok
clarinet/G4/clarinet_G4_05_forte_normal.mp3,clarinet,woodwind,0.9928,44100,G4,67,forte,normal,1,0,work/resampled/clarinet/G4/clarinet_G4_05_forte_normal.wav,0.9927,ok,work/trimmed/clarinet/G4/clarinet_G4_05_forte_normal.wav,0.952,ok
clarinet/G4/clarinet_G4_05_fortissimo_normal.mp3,clarinet,woodwind,1.045,44100,G4,67,fortissimo,normal,1,0,work/resampled/clarinet/G4/clarinet_G4_05_fortissimo_normal.wav,1.0449,ok,work/trimmed/clarinet/G4/clarinet_G4_05_fortissimo_normal.wav,1.0217,ok
