path,label,family,duration_s,sample_rate,is_plain,is_phrase
Brass/Trombone/ordinario/Tbn-ord-A#3-pp-N-N.wav,trombone,brass,5.4505,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-A#4-ff-N-N.wav,trombone,brass,4.879,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-A#4-mf-N-N.wav,trombone,brass,4.9309,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-A#4-pp-N-N.wav,trombone,brass,6.8543,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-A2-ff-N-N.wav,trombone,brass,4.3614,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-A2-mf-N-N.wav,trombone,brass,5.8758,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-A2-pp-N-N.wav,trombone,brass,5.4728,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-A3-ff-N-N.wav,trombone,brass,5.3298,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-A3-mf-N-N.wav,trombone,brass,5.8374,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-A3-pp-N-T14u.wav,trombone,brass,5.2462,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-A4-ff-N-N.wav,trombone,brass,5.1109,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-A4-mf-N-N.wav,trombone,brass,4.9215,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-A4-pp-N-N.wav,trombone,brass,6.4971,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-B1-ff-N-T27d.wav,trombone,brass,3.1445,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-B1-mf-N-T14d.wav,trombone,brass,5.7094,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-B1-pp-N-N.wav,trombone,brass,5.5177,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-B2-ff-N-T26d.wav,trombone,brass,4.466,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-B2-mf-N-T26d.wav,trombone,brass,4.9364,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-B2-pp-N-T19d.wav,trombone,brass,6.1271,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-B3-ff-N-N.wav,trombone,brass,4.3376,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-B3-mf-N-N.wav,trombone,brass,4.4676,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-B3-pp-N-N.wav,trombone,brass,5.201,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-B4-ff-N-N.wav,trombone,brass,5.2886,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-B4-mf-N-N.wav,trombone,brass,5.0504,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-B4-pp-N-N.wav,trombone,brass,4.9165,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-C#2-ff-N-T21d.wav,trombone,brass,3.1935,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-C#2-mf-N-T33d.wav,trombone,brass,4.4181,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-C#2-pp-N-N.wav,trombone,brass,4.7747,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-C#3-ff-N-N.wav,trombone,brass,4.3573,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-C#3-mf-N-N.wav,trombone,brass,5.7085,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-C#3-pp-N-N.wav,trombone,brass,5.9837,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-C#4-ff-N-N.wav,trombone,brass,4.2929,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-C#4-mf-N-T13d.wav,trombone,brass,5.2646,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-C#4-pp-N-N.wav,trombone,brass,5.1199,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-C2-ff-N-T58d.wav,trombone,brass,3.2311,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-C2-mf-N-T44d.wav,trombone,brass,5.0366,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-C2-pp-N-T23d.wav,trombone,brass,5.9678,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-C3-ff-N-T25d.wav,trombone,brass,4.4115,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-C3-mf-N-T18d.wav,trombone,brass,6.2152,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-C3-pp-N-T25d.wav,trombone,brass,6.0289,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-C4-ff-N-N.wav,trombone,brass,4.6925,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-C4-mf-N-N.wav,trombone,brass,4.7069,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-C4-pp-N-N.wav,trombone,brass,4.8461,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-C5-ff-N-T24u.wav,trombone,brass,3.9293,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-C5-mf-N-T23u.wav,trombone,brass,3.9228,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-C5-pp-N-N.wav,trombone,brass,5.4022,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-D#2-ff-N-N.wav,trombone,brass,3.3241,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-D#2-mf-N-N.wav,trombone,brass,4.4766,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-D#2-pp-N-T14u.wav,trombone,brass,5.7334,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-D#3-ff-N-N.wav,trombone,brass,5.8192,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-D#3-mf-N-N.wav,trombone,brass,5.7522,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-D#3-pp-N-N.wav,trombone,brass,6.2378,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-D#4-ff-N-N.wav,trombone,brass,4.6105,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-D#4-mf-N-N.wav,trombone,brass,4.7305,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-D#4-pp-N-T13u.wav,trombone,brass,4.8393,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-D2-ff-N-T37d.wav,trombone,brass,3.4152,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-D2-mf-N-T26d.wav,trombone,brass,4.6074,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-D2-pp-N-T12d.wav,trombone,brass,4.8668,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-D3-ff-N-N.wav,trombone,brass,5.261,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-D3-mf-N-N.wav,trombone,brass,5.9065,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-D3-pp-N-T11u.wav,trombone,brass,6.1527,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-D4-ff-N-N.wav,trombone,brass,4.6117,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-D4-mf-N-N.wav,trombone,brass,4.9855,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-D4-pp-N-N.wav,trombone,brass,5.4427,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-E2-ff-N-T12d.wav,trombone,brass,3.1148,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-E2-mf-N-N.wav,trombone,brass,4.4677,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-E2-pp-N-T21u.wav,trombone,brass,5.8331,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-E3-ff-N-N.wav,trombone,brass,5.2889,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-E3-mf-N-N.wav,trombone,brass,5.4465,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-E3-pp-N-N.wav,trombone,brass,5.9398,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-E4-ff-N-N.wav,trombone,brass,4.4922,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-E4-mf-N-T10u.wav,trombone,brass,4.7417,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-E4-pp-N-N.wav,trombone,brass,3.946,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-F#2-ff-N-T24d.wav,trombone,brass,3.814,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-F#2-mf-N-T28d.wav,trombone,brass,5.3873,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-F#2-pp-N-T20d.wav,trombone,brass,5.5524,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-F#3-ff-N-N.wav,trombone,brass,5.0407,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-F#3-mf-N-N.wav,trombone,brass,5.8598,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-F#3-pp-N-N.wav,trombone,brass,5.4991,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-F#4-ff-N-T10u.wav,trombone,brass,4.6621,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-F#4-mf-N-T10u.wav,trombone,brass,4.6977,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-F#4-pp-N-T10u.wav,trombone,brass,4.9459,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-F2-ff-N-N.wav,trombone,brass,3.6918,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-F2-mf-N-N.wav,trombone,brass,5.2154,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-F2-pp-N-N.wav,trombone,brass,5.1242,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-F3-ff-N-N.wav,trombone,brass,6.1525,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-F3-mf-N-N.wav,trombone,brass,5.8861,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-F3-pp-N-N.wav,trombone,brass,5.6858,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-F4-ff-N-N.wav,trombone,brass,4.6754,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-F4-mf-N-N.wav,trombone,brass,4.7375,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-F4-pp-N-N.wav,trombone,brass,4.4705,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-G#2-ff-N-T15u.wav,trombone,brass,4.0331,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-G#2-mf-N-N.wav,trombone,brass,4.9005,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-G#2-pp-N-T27u.wav,trombone,brass,5.677,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-G#3-ff-N-T10u.wav,trombone,brass,5.0625,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-G#3-mf-N-N.wav,trombone,brass,5.7745,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-G#3-pp-N-N.wav,trombone,brass,5.2533,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-G#4-ff-N-N.wav,trombone,brass,5.2553,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-G#4-mf-N-N.wav,trombone,brass,5.5408,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-G#4-pp-N-N.wav,trombone,brass,6.3732,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-G2-ff-N-N.wav,trombone,brass,4.1202,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-G2-mf-N-N.wav,trombone,brass,5.1953,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-G2-pp-N-N.wav,trombone,brass,6.0453,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-G3-ff-N-N.wav,trombone,brass,5.3334,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-G3-mf-N-T18d.wav,trombone,brass,5.5747,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-G3-pp-N-N.wav,trombone,brass,5.1408,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-G4-ff-N-N.wav,trombone,brass,6.028,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-G4-mf-N-N.wav,trombone,brass,5.4566,44100,1,0
Brass/Trombone/ordinario/Tbn-ord-G4-pp-N-N.wav,trombone,brass,4.5196,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-A#3-ff-N-T23u_R100u.wav,trumpet,brass,5.96,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-A#3-mf-N-N.wav,trumpet,brass,6.2065,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-A#3-pp-N-N.wav,trumpet,brass,6.3458,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-A#4-ff-N-N.wav,trumpet,brass,6.5424,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-A#4-mf-N-N.wav,trumpet,brass,6.2356,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-A#4-pp-N-N.wav,trumpet,brass,6.2188,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-A#5-ff-N-N.wav,trumpet,brass,6.1458,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-A#5-mf-N-N.wav,trumpet,brass,6.1783,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-A#5-pp-N-N.wav,trumpet,brass,6.4584,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-A3-ff-N-T23u.wav,trumpet,brass,6.3144,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-A3-mf-N-N.wav,trumpet,brass,6.2937,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-A3-pp-N-T10d.wav,trumpet,brass,6.3987,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-A4-ff-N-T22u.wav,trumpet,brass,5.7477,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-A4-mf-N-T19u.wav,trumpet,brass,5.9939,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-A4-pp-N-N.wav,trumpet,brass,6.2189,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-A5-ff-N-T13u.wav,trumpet,brass,6.1834,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-A5-mf-N-N.wav,trumpet,brass,6.2843,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-A5-pp-N-T26d.wav,trumpet,brass,6.3234,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-B3-ff-N-R100d.wav,trumpet,brass,7.0307,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-B3-mf-N-N.wav,trumpet,brass,6.5196,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-B3-pp-N-N.wav,trumpet,brass,6.3599,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-B4-ff-N-N.wav,trumpet,brass,6.5305,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-B4-mf-N-N.wav,trumpet,brass,6.2246,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-B4-pp-N-N.wav,trumpet,brass,6.3917,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-B5-ff-N-N.wav,trumpet,brass,5.8187,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-B5-mf-N-T13u.wav,trumpet,brass,6.9847,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-B5-pp-N-N.wav,trumpet,brass,6.1163,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-C#4-ff-N-T39u.wav,trumpet,brass,5.3673,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-C#4-mf-N-T17u.wav,trumpet,brass,6.2399,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-C#4-pp-N-T11u.wav,trumpet,brass,6.4532,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-C#5-ff-N-N.wav,trumpet,brass,6.1904,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-C#5-mf-N-T17u.wav,trumpet,brass,6.5684,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-C#5-pp-N-N.wav,trumpet,brass,6.1451,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-C#6-mf-N-T10u.wav,trumpet,brass,6.166,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-C#6-pp-N-N.wav,trumpet,brass,6.4518,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-C4-ff-N-N.wav,trumpet,brass,6.6361,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-C4-mf-N-N.wav,trumpet,brass,6.2344,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-C4-pp-N-T10d.wav,trumpet,brass,6.2568,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-C5-ff-N-N.wav,trumpet,brass,6.5702,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-C5-mf-N-N.wav,trumpet,brass,6.2306,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-C5-pp-N-T11d.wav,trumpet,brass,6.3237,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-C6-ff-N-T17u.wav,trumpet,brass,5.7448,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-C6-mf-N-T11u.wav,trumpet,brass,5.6342,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-C6-pp-N-N.wav,trumpet,brass,6.1317,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-D#4-ff-N-N.wav,trumpet,brass,5.5568,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-D#4-mf-N-T16u.wav,trumpet,brass,5.7933,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-D#4-pp-N-N.wav,trumpet,brass,6.1376,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-D#5-ff-N-N.wav,trumpet,brass,6.3507,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-D#5-mf-N-N.wav,trumpet,brass,6.5484,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-D#5-pp-N-N.wav,trumpet,brass,6.2762,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-D4-ff-N-T27u.wav,trumpet,brass,6.4203,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-D4-mf-N-T13u.wav,trumpet,brass,5.9633,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-D4-pp-N-T18u.wav,trumpet,brass,6.043,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-D5-ff-N-N.wav,trumpet,brass,6.5888,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-D5-mf-N-T14u.wav,trumpet,brass,6.1568,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-D5-pp-N-N.wav,trumpet,brass,5.8678,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-D6-mf-N-N.wav,trumpet,brass,5.5402,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-D6-pp-N-N.wav,trumpet,brass,6.5654,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-E4-ff-N-N.wav,trumpet,brass,5.6724,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-E4-mf-N-T11u.wav,trumpet,brass,6.0967,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-E4-pp-N-N.wav,trumpet,brass,6.3183,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-E5-ff-N-N.wav,trumpet,brass,6.2718,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-E5-mf-N-R100u.wav,trumpet,brass,6.1809,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-E5-pp-N-T31d.wav,trumpet,brass,6.1851,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-F#3-mf-N-T23u.wav,trumpet,brass,5.3014,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-F#3-pp-N-N.wav,trumpet,brass,6.1919,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-F#4-ff-N-T14u.wav,trumpet,brass,6.1444,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-F#4-mf-N-T16u.wav,trumpet,brass,6.105,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-F#4-pp-N-T12u.wav,trumpet,brass,6.168,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-F#5-ff-N-N.wav,trumpet,brass,6.7063,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-F#5-mf-N-T10d.wav,trumpet,brass,6.5323,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-F#5-pp-N-T22d.wav,trumpet,brass,6.2967,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-F4-ff-N-T17u.wav,trumpet,brass,6.0231,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-F4-mf-N-T25u.wav,trumpet,brass,6.1655,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-F4-pp-N-T12u.wav,trumpet,brass,5.9114,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-F5-ff-N-N.wav,trumpet,brass,6.4427,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-F5-mf-N-T11d.wav,trumpet,brass,6.4565,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-F5-pp-N-T12d.wav,trumpet,brass,6.2681,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-G#3-ff-N-T23u_R100d.wav,trumpet,brass,6.6899,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-G#3-mf-N-N.wav,trumpet,brass,6.365,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-G#3-pp-N-N.wav,trumpet,brass,6.4261,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-G#4-ff-N-N.wav,trumpet,brass,5.8862,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-G#4-mf-N-N.wav,trumpet,brass,6.2151,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-G#4-pp-N-N.wav,trumpet,brass,6.4803,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-G#5-ff-N-N.wav,trumpet,brass,6.344,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-G#5-mf-N-N.wav,trumpet,brass,6.4237,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-G#5-pp-N-T23d.wav,trumpet,brass,6.8002,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-G3-ff-N-T21u.wav,trumpet,brass,5.9814,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-G3-mf-N-T12u.wav,trumpet,brass,6.3661,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-G3-pp-N-N.wav,trumpet,brass,6.3119,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-G4-ff-N-N.wav,trumpet,brass,6.1618,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-G4-mf-N-T15u.wav,trumpet,brass,5.6656,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-G4-pp-N-N.wav,trumpet,brass,6.6411,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-G5-ff-N-N.wav,trumpet,brass,5.8187,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-G5-mf-N-N.wav,trumpet,brass,6.1828,44100,1,0
Brass/Trumpet_C/ordinario/TpC-ord-G5-pp-N-T25d.wav,trumpet,brass,6.1938,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#1-ff-3c-N.wav,double-bass,strings,6.378,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#1-ff-4c-N.wav,double-bass,strings,6.3122,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#1-mf-3c-N.wav,double-bass,strings,7.5146,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#1-mf-4c-N.wav,double-bass,strings,7.0866,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#1-pp-3c-N.wav,double-bass,strings,9.0079,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#1-pp-4c-N.wav,double-bass,strings,8.3222,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#2-ff-1c-N.wav,double-bass,strings,4.5342,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#2-ff-2c-T14u.wav,double-bass,strings,4.7875,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#2-ff-3c-T13u.wav,double-bass,strings,3.6941,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#2-ff-4c-T21u.wav,double-bass,strings,4.1549,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#2-mf-1c-N.wav,double-bass,strings,6.2745,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#2-mf-2c-T13u.wav,double-bass,strings,5.5909,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#2-mf-3c-N.wav,double-bass,strings,4.6081,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#2-mf-4c-N.wav,double-bass,strings,5.1678,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#2-pp-1c-N.wav,double-bass,strings,6.6396,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#2-pp-2c-N.wav,double-bass,strings,6.5324,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#2-pp-3c-N.wav,double-bass,strings,6.0998,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#2-pp-4c-N.wav,double-bass,strings,6.5444,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#3-ff-1c-N.wav,double-bass,strings,3.8582,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#3-ff-2c-N.wav,double-bass,strings,3.4952,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#3-mf-1c-N.wav,double-bass,strings,5.0059,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#3-mf-2c-N.wav,double-bass,strings,4.2212,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#3-pp-1c-N.wav,double-bass,strings,5.3675,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#3-pp-2c-N.wav,double-bass,strings,4.6369,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#4-ff-1c-N.wav,double-bass,strings,2.9489,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#4-mf-1c-T20u.wav,double-bass,strings,3.8333,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A#4-pp-1c-T13u.wav,double-bass,strings,4.1825,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A1-ff-3c-N.wav,double-bass,strings,9.9493,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A1-ff-4c-N.wav,double-bass,strings,7.247,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A1-mf-3c-N.wav,double-bass,strings,9.5875,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A1-mf-4c-N.wav,double-bass,strings,7.5059,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A1-pp-3c-N.wav,double-bass,strings,9.5417,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A1-pp-4c-N.wav,double-bass,strings,10.9809,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A2-ff-1c-R100d.wav,double-bass,strings,4.8039,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A2-ff-2c-N.wav,double-bass,strings,5.236,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A2-ff-3c-N.wav,double-bass,strings,4.7,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A2-ff-4c-T17u.wav,double-bass,strings,4.4735,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A2-mf-1c-N.wav,double-bass,strings,8.0334,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A2-mf-2c-N.wav,double-bass,strings,5.405,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A2-mf-3c-R100d.wav,double-bass,strings,4.8821,44100,1,0
Strings/Contrabass/ordinario/Cb-ord-A2-mf-4c-N.wav,double-bass,strings,5.4466,44100,1,0
